8.99400000E+08; -1.00250436E+02;  0.00000000E+00
8.99464432E+08; -9.73893659E+01;  0.00000000E+00
8.99528864E+08; -1.05822459E+02;  0.00000000E+00
8.99593297E+08; -1.04741751E+02;  0.00000000E+00
8.99657729E+08; -1.05051287E+02;  0.00000000E+00
8.99722161E+08; -1.11065476E+02;  0.00000000E+00
8.99786593E+08; -1.00367480E+02;  0.00000000E+00
8.99851026E+08; -9.82727647E+01;  0.00000000E+00
8.99915458E+08; -1.03996971E+02;  0.00000000E+00
8.99979890E+08; -1.01234950E+02;  0.00000000E+00
9.00044322E+08; -1.06796619E+02;  0.00000000E+00
9.00108754E+08; -1.10136842E+02;  0.00000000E+00
9.00173187E+08; -1.01461204E+02;  0.00000000E+00
9.00237619E+08; -9.73013378E+01;  0.00000000E+00
9.00302051E+08; -1.02366186E+02;  0.00000000E+00
9.00366483E+08; -9.89015703E+01;  0.00000000E+00
9.00430916E+08; -1.03183875E+02;  0.00000000E+00
9.00495348E+08; -9.59137341E+01;  0.00000000E+00
9.00559780E+08; -9.98715391E+01;  0.00000000E+00
9.00624212E+08; -9.99072882E+01;  0.00000000E+00
9.00688644E+08; -1.07387908E+02;  0.00000000E+00
9.00753077E+08; -1.02147545E+02;  0.00000000E+00
9.00817509E+08; -1.01684071E+02;  0.00000000E+00
9.00881941E+08; -1.00764166E+02;  0.00000000E+00
9.00946373E+08; -9.45696581E+01;  0.00000000E+00
9.01010805E+08; -1.02566855E+02;  0.00000000E+00
9.01075238E+08; -9.51242449E+01;  0.00000000E+00
9.01139670E+08; -9.98726047E+01;  0.00000000E+00
9.01204102E+08; -9.96783658E+01;  0.00000000E+00
9.01268534E+08; -1.05085187E+02;  0.00000000E+00
9.01332967E+08; -1.07490882E+02;  0.00000000E+00
9.01397399E+08; -9.57809096E+01;  0.00000000E+00
9.01461831E+08; -9.52460617E+01;  0.00000000E+00
9.01526263E+08; -1.09673081E+02;  0.00000000E+00
9.01590695E+08; -1.05077347E+02;  0.00000000E+00
9.01655128E+08; -9.62602724E+01;  0.00000000E+00
9.01719560E+08; -1.06534858E+02;  0.00000000E+00
9.01783992E+08; -1.07596456E+02;  0.00000000E+00
9.01848424E+08; -1.06731461E+02;  0.00000000E+00
9.01912856E+08; -1.01676055E+02;  0.00000000E+00
9.01977289E+08; -1.07473133E+02;  0.00000000E+00
9.02041721E+08; -1.04892924E+02;  0.00000000E+00
9.02106153E+08; -1.07920084E+02;  0.00000000E+00
9.02170585E+08; -1.01631012E+02;  0.00000000E+00
9.02235018E+08; -1.02962095E+02;  0.00000000E+00
9.02299450E+08; -1.07186938E+02;  0.00000000E+00
9.02363882E+08; -9.78799698E+01;  0.00000000E+00
9.02428314E+08; -1.05558093E+02;  0.00000000E+00
9.02492746E+08; -1.04199754E+02;  0.00000000E+00
9.02557179E+08; -1.03372909E+02;  0.00000000E+00
9.02621611E+08; -1.02170891E+02;  0.00000000E+00
9.02686043E+08; -1.05801934E+02;  0.00000000E+00
9.02750475E+08; -1.11424222E+02;  0.00000000E+00
9.02814908E+08; -1.09445293E+02;  0.00000000E+00
9.02879340E+08; -9.63227436E+01;  0.00000000E+00
9.02943772E+08; -1.06932333E+02;  0.00000000E+00
9.03008204E+08; -9.59251726E+01;  0.00000000E+00
9.03072636E+08; -1.06493226E+02;  0.00000000E+00
9.03137069E+08; -1.00506935E+02;  0.00000000E+00
9.03201501E+08; -1.06415738E+02;  0.00000000E+00
9.03265933E+08; -1.07349704E+02;  0.00000000E+00
9.03330365E+08; -9.37310846E+01;  0.00000000E+00
9.03394797E+08; -9.93803598E+01;  0.00000000E+00
9.03459230E+08; -9.88654963E+01;  0.00000000E+00
9.03523662E+08; -1.02912674E+02;  0.00000000E+00
9.03588094E+08; -1.04545367E+02;  0.00000000E+00
9.03652526E+08; -9.69459781E+01;  0.00000000E+00
9.03716959E+08; -1.06088760E+02;  0.00000000E+00
9.03781391E+08; -1.05137390E+02;  0.00000000E+00
9.03845823E+08; -9.75440909E+01;  0.00000000E+00
9.03910255E+08; -1.04412644E+02;  0.00000000E+00
9.03974687E+08; -9.56151798E+01;  0.00000000E+00
9.04039120E+08; -9.39380272E+01;  0.00000000E+00
9.04103552E+08; -9.97597711E+01;  0.00000000E+00
9.04167984E+08; -9.18159209E+01;  0.00000000E+00
9.04232416E+08; -1.01953813E+02;  0.00000000E+00
9.04296848E+08; -1.00389008E+02;  0.00000000E+00
9.04361281E+08; -9.47890849E+01;  0.00000000E+00
9.04425713E+08; -1.05091987E+02;  0.00000000E+00
9.04490145E+08; -1.05157242E+02;  0.00000000E+00
9.04554577E+08; -9.79731832E+01;  0.00000000E+00
9.04619010E+08; -1.04565689E+02;  0.00000000E+00
9.04683442E+08; -1.05894687E+02;  0.00000000E+00
9.04747874E+08; -1.09641648E+02;  0.00000000E+00
9.04812306E+08; -1.00394722E+02;  0.00000000E+00
9.04876738E+08; -9.67624583E+01;  0.00000000E+00
9.04941171E+08; -1.07498606E+02;  0.00000000E+00
9.05005603E+08; -1.04778900E+02;  0.00000000E+00
9.05070035E+08; -1.05468442E+02;  0.00000000E+00
9.05134467E+08; -9.36882123E+01;  0.00000000E+00
9.05198899E+08; -1.06303850E+02;  0.00000000E+00
9.05263332E+08; -1.11451764E+02;  0.00000000E+00
9.05327764E+08; -9.99264128E+01;  0.00000000E+00
9.05392196E+08; -1.06202791E+02;  0.00000000E+00
9.05456628E+08; -1.00430862E+02;  0.00000000E+00
9.05521061E+08; -9.70786198E+01;  0.00000000E+00
9.05585493E+08; -1.02953173E+02;  0.00000000E+00
9.05649925E+08; -1.07987293E+02;  0.00000000E+00
9.05714357E+08; -9.58941345E+01;  0.00000000E+00
9.05778789E+08; -9.63058041E+01;  0.00000000E+00
9.05843222E+08; -1.00808846E+02;  0.00000000E+00
9.05907654E+08; -1.07047491E+02;  0.00000000E+00
9.05972086E+08; -1.10773730E+02;  0.00000000E+00
9.06036518E+08; -1.06138833E+02;  0.00000000E+00
9.06100951E+08; -1.08272344E+02;  0.00000000E+00
9.06165383E+08; -1.03761476E+02;  0.00000000E+00
9.06229815E+08; -1.10146933E+02;  0.00000000E+00
9.06294247E+08; -1.01540823E+02;  0.00000000E+00
9.06358679E+08; -1.12631691E+02;  0.00000000E+00
9.06423112E+08; -9.30663220E+01;  0.00000000E+00
9.06487544E+08; -1.06969649E+02;  0.00000000E+00
9.06551976E+08; -1.13034665E+02;  0.00000000E+00
9.06616408E+08; -9.58492573E+01;  0.00000000E+00
9.06680840E+08; -1.03755018E+02;  0.00000000E+00
9.06745273E+08; -1.09049878E+02;  0.00000000E+00
9.06809705E+08; -1.01021768E+02;  0.00000000E+00
9.06874137E+08; -9.61877660E+01;  0.00000000E+00
9.06938569E+08; -9.96590649E+01;  0.00000000E+00
9.07003002E+08; -1.07293196E+02;  0.00000000E+00
9.07067434E+08; -9.18292307E+01;  0.00000000E+00
9.07131866E+08; -1.05172691E+02;  0.00000000E+00
9.07196298E+08; -1.11108141E+02;  0.00000000E+00
9.07260730E+08; -1.02232858E+02;  0.00000000E+00
9.07325163E+08; -9.66232647E+01;  0.00000000E+00
9.07389595E+08; -1.02627946E+02;  0.00000000E+00
9.07454027E+08; -1.07892999E+02;  0.00000000E+00
9.07518459E+08; -1.03354575E+02;  0.00000000E+00
9.07582891E+08; -9.81211840E+01;  0.00000000E+00
9.07647324E+08; -9.92990659E+01;  0.00000000E+00
9.07711756E+08; -9.31800017E+01;  0.00000000E+00
9.07776188E+08; -9.84924168E+01;  0.00000000E+00
9.07840620E+08; -1.04508348E+02;  0.00000000E+00
9.07905053E+08; -1.02230115E+02;  0.00000000E+00
9.07969485E+08; -9.90254191E+01;  0.00000000E+00
9.08033917E+08; -1.01280880E+02;  0.00000000E+00
9.08098349E+08; -1.00433462E+02;  0.00000000E+00
9.08162781E+08; -1.02229796E+02;  0.00000000E+00
9.08227214E+08; -9.92411506E+01;  0.00000000E+00
9.08291646E+08; -1.03743233E+02;  0.00000000E+00
9.08356078E+08; -1.05621225E+02;  0.00000000E+00
9.08420510E+08; -1.02713403E+02;  0.00000000E+00
9.08484943E+08; -9.86168843E+01;  0.00000000E+00
9.08549375E+08; -1.03821270E+02;  0.00000000E+00
9.08613807E+08; -1.03267789E+02;  0.00000000E+00
9.08678239E+08; -1.06183569E+02;  0.00000000E+00
9.08742671E+08; -9.69538641E+01;  0.00000000E+00
9.08807104E+08; -1.05061409E+02;  0.00000000E+00
9.08871536E+08; -1.11308326E+02;  0.00000000E+00
9.08935968E+08; -1.03884822E+02;  0.00000000E+00
9.09000400E+08; -1.02955147E+02;  0.00000000E+00
9.09064832E+08; -1.03948608E+02;  0.00000000E+00
9.09129265E+08; -1.01509166E+02;  0.00000000E+00
9.09193697E+08; -1.08006021E+02;  0.00000000E+00
9.09258129E+08; -1.04460410E+02;  0.00000000E+00
9.09322561E+08; -1.02582431E+02;  0.00000000E+00
9.09386994E+08; -1.01960229E+02;  0.00000000E+00
9.09451426E+08; -9.61200957E+01;  0.00000000E+00
9.09515858E+08; -1.03278491E+02;  0.00000000E+00
9.09580290E+08; -9.89742543E+01;  0.00000000E+00
9.09644722E+08; -1.04160164E+02;  0.00000000E+00
9.09709155E+08; -1.08717641E+02;  0.00000000E+00
9.09773587E+08; -1.07509937E+02;  0.00000000E+00
9.09838019E+08; -9.94528335E+01;  0.00000000E+00
9.09902451E+08; -9.81247311E+01;  0.00000000E+00
9.09966883E+08; -1.04001658E+02;  0.00000000E+00
9.10031316E+08; -1.00053247E+02;  0.00000000E+00
9.10095748E+08; -1.00628055E+02;  0.00000000E+00
9.10160180E+08; -1.03921835E+02;  0.00000000E+00
9.10224612E+08; -9.65533721E+01;  0.00000000E+00
9.10289045E+08; -1.03139599E+02;  0.00000000E+00
9.10353477E+08; -1.08025160E+02;  0.00000000E+00
9.10417909E+08; -9.68018328E+01;  0.00000000E+00
9.10482341E+08; -1.04327740E+02;  0.00000000E+00
9.10546773E+08; -1.12886159E+02;  0.00000000E+00
9.10611206E+08; -1.05788007E+02;  0.00000000E+00
9.10675638E+08; -1.01474322E+02;  0.00000000E+00
9.10740070E+08; -1.00073921E+02;  0.00000000E+00
9.10804502E+08; -1.05340887E+02;  0.00000000E+00
9.10868935E+08; -1.01357807E+02;  0.00000000E+00
9.10933367E+08; -9.85674367E+01;  0.00000000E+00
9.10997799E+08; -1.01047959E+02;  0.00000000E+00
9.11062231E+08; -1.05711092E+02;  0.00000000E+00
9.11126663E+08; -1.00698698E+02;  0.00000000E+00
9.11191096E+08; -1.04495251E+02;  0.00000000E+00
9.11255528E+08; -1.07172316E+02;  0.00000000E+00
9.11319960E+08; -1.03498233E+02;  0.00000000E+00
9.11384392E+08; -1.09940135E+02;  0.00000000E+00
9.11448824E+08; -9.95810498E+01;  0.00000000E+00
9.11513257E+08; -9.81947519E+01;  0.00000000E+00
9.11577689E+08; -1.08563091E+02;  0.00000000E+00
9.11642121E+08; -1.09656546E+02;  0.00000000E+00
9.11706553E+08; -9.88661064E+01;  0.00000000E+00
9.11770986E+08; -1.08984454E+02;  0.00000000E+00
9.11835418E+08; -1.07073886E+02;  0.00000000E+00
9.11899850E+08; -1.04156520E+02;  0.00000000E+00
9.11964282E+08; -9.90350645E+01;  0.00000000E+00
9.12028714E+08; -1.00883173E+02;  0.00000000E+00
9.12093147E+08; -1.05657351E+02;  0.00000000E+00
9.12157579E+08; -1.00549604E+02;  0.00000000E+00
9.12222011E+08; -1.04884765E+02;  0.00000000E+00
9.12286443E+08; -1.00734972E+02;  0.00000000E+00
9.12350875E+08; -1.01652618E+02;  0.00000000E+00
9.12415308E+08; -1.05926853E+02;  0.00000000E+00
9.12479740E+08; -1.03543125E+02;  0.00000000E+00
9.12544172E+08; -1.08993248E+02;  0.00000000E+00
9.12608604E+08; -9.62692019E+01;  0.00000000E+00
9.12673037E+08; -9.94690424E+01;  0.00000000E+00
9.12737469E+08; -1.02166595E+02;  0.00000000E+00
9.12801901E+08; -9.99093813E+01;  0.00000000E+00
9.12866333E+08; -1.01938598E+02;  0.00000000E+00
9.12930765E+08; -1.00455974E+02;  0.00000000E+00
9.12995198E+08; -1.02891306E+02;  0.00000000E+00
9.13059630E+08; -1.03273505E+02;  0.00000000E+00
9.13124062E+08; -1.03004480E+02;  0.00000000E+00
9.13188494E+08; -1.05121408E+02;  0.00000000E+00
9.13252927E+08; -1.04462091E+02;  0.00000000E+00
9.13317359E+08; -1.04363203E+02;  0.00000000E+00
9.13381791E+08; -1.03090252E+02;  0.00000000E+00
9.13446223E+08; -9.88145208E+01;  0.00000000E+00
9.13510655E+08; -1.00555284E+02;  0.00000000E+00
9.13575088E+08; -1.03997849E+02;  0.00000000E+00
9.13639520E+08; -9.52319273E+01;  0.00000000E+00
9.13703952E+08; -1.03097531E+02;  0.00000000E+00
9.13768384E+08; -1.11957371E+02;  0.00000000E+00
9.13832816E+08; -1.07465572E+02;  0.00000000E+00
9.13897249E+08; -1.00919271E+02;  0.00000000E+00
9.13961681E+08; -1.04007569E+02;  0.00000000E+00
9.14026113E+08; -9.94503284E+01;  0.00000000E+00
9.14090545E+08; -1.04067251E+02;  0.00000000E+00
9.14154978E+08; -1.01656702E+02;  0.00000000E+00
9.14219410E+08; -9.32310505E+01;  0.00000000E+00
9.14283842E+08; -1.07069298E+02;  0.00000000E+00
9.14348274E+08; -9.89000345E+01;  0.00000000E+00
9.14412706E+08; -1.10896693E+02;  0.00000000E+00
9.14477139E+08; -1.07387176E+02;  0.00000000E+00
9.14541571E+08; -1.15309063E+02;  0.00000000E+00
9.14606003E+08; -9.89186083E+01;  0.00000000E+00
9.14670435E+08; -1.03117161E+02;  0.00000000E+00
9.14734867E+08; -1.05699307E+02;  0.00000000E+00
9.14799300E+08; -1.06625986E+02;  0.00000000E+00
9.14863732E+08; -1.11894412E+02;  0.00000000E+00
9.14928164E+08; -9.81392885E+01;  0.00000000E+00
9.14992596E+08; -1.05310126E+02;  0.00000000E+00
9.15057029E+08; -1.07395301E+02;  0.00000000E+00
9.15121461E+08; -9.97762771E+01;  0.00000000E+00
9.15185893E+08; -1.04726671E+02;  0.00000000E+00
9.15250325E+08; -1.03335722E+02;  0.00000000E+00
9.15314757E+08; -1.02344315E+02;  0.00000000E+00
9.15379190E+08; -9.62384673E+01;  0.00000000E+00
9.15443622E+08; -9.57162592E+01;  0.00000000E+00
9.15508054E+08; -1.05917705E+02;  0.00000000E+00
9.15572486E+08; -1.01599343E+02;  0.00000000E+00
9.15636919E+08; -1.04283418E+02;  0.00000000E+00
9.15701351E+08; -1.04792113E+02;  0.00000000E+00
9.15765783E+08; -1.00718998E+02;  0.00000000E+00
9.15830215E+08; -1.01104447E+02;  0.00000000E+00
9.15894647E+08; -1.01234287E+02;  0.00000000E+00
9.15959080E+08; -9.70248957E+01;  0.00000000E+00
9.16023512E+08; -1.07682941E+02;  0.00000000E+00
9.16087944E+08; -9.91435138E+01;  0.00000000E+00
