8.99400000E+08, -1.06557865E+02,  0.00000000E+00
8.99464432E+08, -1.01642687E+02,  0.00000000E+00
8.99528864E+08, -1.11393283E+02,  0.00000000E+00
8.99593297E+08, -1.04135271E+02,  0.00000000E+00
8.99657729E+08, -1.00074241E+02,  0.00000000E+00
8.99722161E+08, -9.16669169E+01,  0.00000000E+00
8.99786593E+08, -9.53727518E+01,  0.00000000E+00
8.99851026E+08, -9.78427340E+01,  0.00000000E+00
8.99915458E+08, -9.70618038E+01,  0.00000000E+00
8.99979890E+08, -9.82509666E+01,  0.00000000E+00
9.00044322E+08, -9.50574763E+01,  0.00000000E+00
9.00108754E+08, -1.08501003E+02,  0.00000000E+00
9.00173187E+08, -9.47883184E+01,  0.00000000E+00
9.00237619E+08, -9.79057307E+01,  0.00000000E+00
9.00302051E+08, -9.52802460E+01,  0.00000000E+00
9.00366483E+08, -1.12781903E+02,  0.00000000E+00
9.00430916E+08, -1.02992608E+02,  0.00000000E+00
9.00495348E+08, -1.02693077E+02,  0.00000000E+00
9.00559780E+08, -8.65225729E+01,  0.00000000E+00
9.00624212E+08, -1.02568767E+02,  0.00000000E+00
9.00688644E+08, -1.06761012E+02,  0.00000000E+00
9.00753077E+08, -9.44917924E+01,  0.00000000E+00
9.00817509E+08, -9.71882484E+01,  0.00000000E+00
9.00881941E+08, -9.44517359E+01,  0.00000000E+00
9.00946373E+08, -9.32765440E+01,  0.00000000E+00
9.01010805E+08, -1.05766364E+02,  0.00000000E+00
9.01075238E+08, -1.00811670E+02,  0.00000000E+00
9.01139670E+08, -1.03545746E+02,  0.00000000E+00
9.01204102E+08, -1.00065507E+02,  0.00000000E+00
9.01268534E+08, -1.05291162E+02,  0.00000000E+00
9.01332967E+08, -1.12634702E+02,  0.00000000E+00
9.01397399E+08, -9.81495847E+01,  0.00000000E+00
9.01461831E+08, -1.00154476E+02,  0.00000000E+00
9.01526263E+08, -1.05473383E+02,  0.00000000E+00
9.01590695E+08, -9.79552253E+01,  0.00000000E+00
9.01655128E+08, -1.03215775E+02,  0.00000000E+00
9.01719560E+08, -1.02754286E+02,  0.00000000E+00
9.01783992E+08, -1.02184972E+02,  0.00000000E+00
9.01848424E+08, -1.01077395E+02,  0.00000000E+00
9.01912856E+08, -1.03894119E+02,  0.00000000E+00
9.01977289E+08, -9.96752622E+01,  0.00000000E+00
9.02041721E+08, -9.86185706E+01,  0.00000000E+00
9.02106153E+08, -9.94900380E+01,  0.00000000E+00
9.02170585E+08, -1.01994769E+02,  0.00000000E+00
9.02235018E+08, -1.06161654E+02,  0.00000000E+00
9.02299450E+08, -1.00949216E+02,  0.00000000E+00
9.02363882E+08, -1.01282887E+02,  0.00000000E+00
9.02428314E+08, -9.79318266E+01,  0.00000000E+00
9.02492746E+08, -1.09039349E+02,  0.00000000E+00
9.02557179E+08, -9.64873303E+01,  0.00000000E+00
9.02621611E+08, -9.95970970E+01,  0.00000000E+00
9.02686043E+08, -1.12854655E+02,  0.00000000E+00
9.02750475E+08, -1.04390321E+02,  0.00000000E+00
9.02814908E+08, -1.00378528E+02,  0.00000000E+00
9.02879340E+08, -1.00890360E+02,  0.00000000E+00
9.02943772E+08, -1.02374155E+02,  0.00000000E+00
9.03008204E+08, -1.02891385E+02,  0.00000000E+00
9.03072636E+08, -1.03480061E+02,  0.00000000E+00
9.03137069E+08, -9.66596329E+01,  0.00000000E+00
9.03201501E+08, -9.46203715E+01,  0.00000000E+00
9.03265933E+08, -1.03519098E+02,  0.00000000E+00
9.03330365E+08, -1.09432169E+02,  0.00000000E+00
9.03394797E+08, -1.02486601E+02,  0.00000000E+00
9.03459230E+08, -1.04587467E+02,  0.00000000E+00
9.03523662E+08, -1.00687691E+02,  0.00000000E+00
9.03588094E+08, -1.04957656E+02,  0.00000000E+00
9.03652526E+08, -9.84957958E+01,  0.00000000E+00
9.03716959E+08, -1.01398469E+02,  0.00000000E+00
9.03781391E+08, -9.25493007E+01,  0.00000000E+00
9.03845823E+08, -1.05645068E+02,  0.00000000E+00
9.03910255E+08, -9.82574509E+01,  0.00000000E+00
9.03974687E+08, -9.34417559E+01,  0.00000000E+00
9.04039120E+08, -1.02562234E+02,  0.00000000E+00
9.04103552E+08, -1.04817899E+02,  0.00000000E+00
9.04167984E+08, -1.04126711E+02,  0.00000000E+00
9.04232416E+08, -1.04751522E+02,  0.00000000E+00
9.04296848E+08, -1.06014351E+02,  0.00000000E+00
9.04361281E+08, -1.02167285E+02,  0.00000000E+00
9.04425713E+08, -1.01134445E+02,  0.00000000E+00
9.04490145E+08, -9.32047804E+01,  0.00000000E+00
9.04554577E+08, -1.02809347E+02,  0.00000000E+00
9.04619010E+08, -1.05309701E+02,  0.00000000E+00
9.04683442E+08, -1.02002441E+02,  0.00000000E+00
9.04747874E+08, -1.08736807E+02,  0.00000000E+00
9.04812306E+08, -1.04170048E+02,  0.00000000E+00
9.04876738E+08, -1.00719102E+02,  0.00000000E+00
9.04941171E+08, -1.07714850E+02,  0.00000000E+00
9.05005603E+08, -1.00904211E+02,  0.00000000E+00
9.05070035E+08, -1.09044619E+02,  0.00000000E+00
9.05134467E+08, -1.01817022E+02,  0.00000000E+00
9.05198899E+08, -9.83232853E+01,  0.00000000E+00
9.05263332E+08, -1.00611937E+02,  0.00000000E+00
9.05327764E+08, -1.10889741E+02,  0.00000000E+00
