! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 26.09.2023 10:57:42
! Stimulus(Гц),    S21(°)
2.88177788894E+09,-1.50868885635E+01
2.88221510755E+09,-1.51515298555E+01
2.88265232616E+09,-1.52263826601E+01
2.88308954477E+09,-1.52245238568E+01
2.88352676338E+09,-1.54664849696E+01
2.88396398199E+09,-1.54205233075E+01
2.88440120060E+09,-1.55209242909E+01
2.88483841921E+09,-1.56036600562E+01
2.88527563782E+09,-1.56898908171E+01
2.88571285643E+09,-1.57345781138E+01
2.88615007504E+09,-1.58299692090E+01
2.88658729365E+09,-1.58436574088E+01
2.88702451226E+09,-1.58938986849E+01
2.88746173087E+09,-1.59077581360E+01
2.88789894947E+09,-1.58377861980E+01
2.88833616808E+09,-1.59046905490E+01
2.88877338669E+09,-1.61727391183E+01
2.88921060530E+09,-1.60588208828E+01
2.88964782391E+09,-1.60587544155E+01
2.89008504252E+09,-1.60421259435E+01
2.89052226113E+09,-1.59955672606E+01
2.89095947974E+09,-1.61711597882E+01
2.89139669835E+09,-1.60420737225E+01
2.89183391696E+09,-1.61523660326E+01
2.89227113557E+09,-1.60943447307E+01
2.89270835418E+09,-1.60097985246E+01
2.89314557279E+09,-1.61890992724E+01
2.89358279140E+09,-1.60678164742E+01
2.89402001001E+09,-1.60750550446E+01
2.89445722861E+09,-1.60875186665E+01
2.89489444722E+09,-1.61101203241E+01
2.89533166583E+09,-1.59090545302E+01
2.89576888444E+09,-1.60293472642E+01
2.89620610305E+09,-1.60100892770E+01
2.89664332166E+09,-1.58939368692E+01
2.89708054027E+09,-1.59532286362E+01
2.89751775888E+09,-1.59690281619E+01
2.89795497749E+09,-1.56844236818E+01
2.89839219610E+09,-1.57005179026E+01
2.89882941471E+09,-1.58131544341E+01
2.89926663332E+09,-1.56772628814E+01
2.89970385193E+09,-1.57436047110E+01
2.90014107054E+09,-1.55463321028E+01
2.90057828914E+09,-1.54892318408E+01
2.90101550775E+09,-1.56701591848E+01
2.90145272636E+09,-1.55638323077E+01
2.90188994497E+09,-1.54505852369E+01
2.90232716358E+09,-1.54976395195E+01
2.90276438219E+09,-1.51940240013E+01
2.90320160080E+09,-1.52102978618E+01
2.90363881941E+09,-1.51868277438E+01
2.90407603802E+09,-1.53336925773E+01
2.90451325663E+09,-1.49778567662E+01
2.90495047524E+09,-1.50145014724E+01
2.90538769385E+09,-1.48665203450E+01
2.90582491246E+09,-1.48111405957E+01
2.90626213107E+09,-1.48248671877E+01
2.90669934967E+09,-1.48212451477E+01
2.90713656828E+09,-1.45745494264E+01
2.90757378689E+09,-1.44960813458E+01
2.90801100550E+09,-1.46096846567E+01
2.90844822411E+09,-1.43295118465E+01
2.90888544272E+09,-1.44365464104E+01
2.90932266133E+09,-1.44621353611E+01
2.90975987994E+09,-1.41936953726E+01
2.91019709855E+09,-1.42038636005E+01
2.91063431716E+09,-1.40146221771E+01
2.91107153577E+09,-1.41995726525E+01
2.91150875438E+09,-1.39556665027E+01
2.91194597299E+09,-1.37962683570E+01
2.91238319160E+09,-1.38270713753E+01
2.91282041021E+09,-1.36277506615E+01
2.91325762881E+09,-1.37223385447E+01
2.91369484742E+09,-1.33975215682E+01
2.91413206603E+09,-1.34717422196E+01
2.91456928464E+09,-1.33369906861E+01
2.91500650325E+09,-1.32690708537E+01
2.91544372186E+09,-1.31228731345E+01
2.91588094047E+09,-1.31748179792E+01
2.91631815908E+09,-1.30370386007E+01
2.91675537769E+09,-1.29051414552E+01
2.91719259630E+09,-1.27105914367E+01
2.91762981491E+09,-1.27151089728E+01
2.91806703352E+09,-1.27642731432E+01
2.91850425213E+09,-1.26483251555E+01
2.91894147074E+09,-1.26557273452E+01
2.91937868934E+09,-1.24221787271E+01
2.91981590795E+09,-1.25127735813E+01
2.92025312656E+09,-1.23861883914E+01
2.92069034517E+09,-1.22405769855E+01
2.92112756378E+09,-1.23664515407E+01
2.92156478239E+09,-1.22137934600E+01
2.92200200100E+09,-1.22020550362E+01
2.92243921961E+09,-1.19779612264E+01
2.92287643822E+09,-1.19614503887E+01
2.92331365683E+09,-1.18648877673E+01
2.92375087544E+09,-1.19180455921E+01
2.92418809405E+09,-1.17301866424E+01
2.92462531266E+09,-1.16629486510E+01
2.92506253127E+09,-1.15629266312E+01
2.92549974987E+09,-1.17341312842E+01
2.92593696848E+09,-1.15609042240E+01
2.92637418709E+09,-1.15745773305E+01
2.92681140570E+09,-1.13935053206E+01
2.92724862431E+09,-1.13107670694E+01
2.92768584292E+09,-1.12783114727E+01
2.92812306153E+09,-1.12672635939E+01
2.92856028014E+09,-1.10625141045E+01
2.92899749875E+09,-1.09776002565E+01
2.92943471736E+09,-1.11358502549E+01
2.92987193597E+09,-1.11564445259E+01
2.93030915458E+09,-1.10835408097E+01
2.93074637319E+09,-1.10667074185E+01
2.93118359180E+09,-1.08091557270E+01
2.93162081041E+09,-1.09340219358E+01
2.93205802901E+09,-1.08255510751E+01
2.93249524762E+09,-1.08415683698E+01
2.93293246623E+09,-1.08165145696E+01
2.93336968484E+09,-1.08846275389E+01
2.93380690345E+09,-1.07199328383E+01
2.93424412206E+09,-1.07342694036E+01
2.93468134067E+09,-1.07335391553E+01
2.93511855928E+09,-1.07669123655E+01
2.93555577789E+09,-1.05882601906E+01
2.93599299650E+09,-1.07313535694E+01
2.93643021511E+09,-1.06069912994E+01
2.93686743372E+09,-1.06891701542E+01
2.93730465233E+09,-1.05645004925E+01
2.93774187094E+09,-1.07205965740E+01
2.93817908954E+09,-1.07516505529E+01
2.93861630815E+09,-1.07790100795E+01
2.93905352676E+09,-1.07295915810E+01
2.93949074537E+09,-1.06914983936E+01
2.93992796398E+09,-1.07096232642E+01
2.94036518259E+09,-1.07831858020E+01
2.94080240120E+09,-1.09147895712E+01
2.94123961981E+09,-1.08994059554E+01
2.94167683842E+09,-1.09695600223E+01
2.94211405703E+09,-1.09370167950E+01
2.94255127564E+09,-1.09291292499E+01
2.94298849425E+09,-1.10418317839E+01
2.94342571286E+09,-1.10674634391E+01
2.94386293147E+09,-1.10396165239E+01
2.94430015008E+09,-1.12169328350E+01
2.94473736868E+09,-1.12251753557E+01
2.94517458729E+09,-1.14617230943E+01
2.94561180590E+09,-1.13223198262E+01
2.94604902451E+09,-1.15171149493E+01
2.94648624312E+09,-1.15567593476E+01
2.94692346173E+09,-1.18475905110E+01
2.94736068034E+09,-1.18370731026E+01
2.94779789895E+09,-1.19805932154E+01
2.94823511756E+09,-1.19763640530E+01
2.94867233617E+09,-1.20083752428E+01
2.94910955478E+09,-1.21173555968E+01
2.94954677339E+09,-1.22129407169E+01
2.94998399200E+09,-1.23663591107E+01
2.95042121061E+09,-1.25222319667E+01
2.95085842921E+09,-1.26189290656E+01
2.95129564782E+09,-1.27698678463E+01
2.95173286643E+09,-1.28866925467E+01
2.95217008504E+09,-1.32239309664E+01
2.95260730365E+09,-1.31630923341E+01
2.95304452226E+09,-1.33244632118E+01
2.95348174087E+09,-1.34174109058E+01
2.95391895948E+09,-1.36006770996E+01
2.95435617809E+09,-1.37138323905E+01
2.95479339670E+09,-1.39329358333E+01
2.95523061531E+09,-1.41356558965E+01
2.95566783392E+09,-1.41971853745E+01
2.95610505253E+09,-1.43855275174E+01
2.95654227114E+09,-1.45929295950E+01
2.95697948974E+09,-1.47794766980E+01
2.95741670835E+09,-1.49870318031E+01
2.95785392696E+09,-1.52363258373E+01
2.95829114557E+09,-1.54439136996E+01
2.95872836418E+09,-1.56250977683E+01
2.95916558279E+09,-1.56223183480E+01
2.95960280140E+09,-1.57903517926E+01
2.96004002001E+09,-1.61227193641E+01
2.96047723862E+09,-1.62627821051E+01
2.96091445723E+09,-1.65328395238E+01
2.96135167584E+09,-1.66607438298E+01
2.96178889445E+09,-1.69467052471E+01
2.96222611306E+09,-1.70859759804E+01
2.96266333167E+09,-1.72994946041E+01
2.96310055028E+09,-1.74793739958E+01
2.96353776888E+09,-1.77032931899E+01
2.96397498749E+09,-1.78235812080E+01
2.96441220610E+09,-1.81296135240E+01
2.96484942471E+09,-1.82104666189E+01
2.96528664332E+09,-1.85572812919E+01
2.96572386193E+09,-1.86040478738E+01
2.96616108054E+09,-1.89811929132E+01
2.96659829915E+09,-1.92933812077E+01
2.96703551776E+09,-1.92993015200E+01
2.96747273637E+09,-1.95637314764E+01
2.96790995498E+09,-1.97693064494E+01
2.96834717359E+09,-1.98730654870E+01
2.96878439220E+09,-2.01456209452E+01
2.96922161081E+09,-2.03597529816E+01
2.96965882941E+09,-2.05662005274E+01
2.97009604802E+09,-2.07799201059E+01
2.97053326663E+09,-2.09845859389E+01
2.97097048524E+09,-2.11820956310E+01
2.97140770385E+09,-2.14883991170E+01
2.97184492246E+09,-2.16234229350E+01
2.97228214107E+09,-2.19187242835E+01
2.97271935968E+09,-2.20609724664E+01
2.97315657829E+09,-2.21869720229E+01
2.97359379690E+09,-2.25042897078E+01
2.97403101551E+09,-2.26038581739E+01
2.97446823412E+09,-2.28338350705E+01
2.97490545273E+09,-2.30993162333E+01
2.97534267134E+09,-2.32581858413E+01
2.97577988994E+09,-2.34211626625E+01
2.97621710855E+09,-2.36077229847E+01
2.97665432716E+09,-2.38630781313E+01
2.97709154577E+09,-2.39160591089E+01
2.97752876438E+09,-2.42149942402E+01
2.97796598299E+09,-2.43382131495E+01
2.97840320160E+09,-2.44861327064E+01
2.97884042021E+09,-2.47491708520E+01
2.97927763882E+09,-2.49982762577E+01
2.97971485743E+09,-2.50609314847E+01
2.98015207604E+09,-2.52083886967E+01
2.98058929465E+09,-2.52726270659E+01
2.98102651326E+09,-2.55379403801E+01
2.98146373187E+09,-2.57115948221E+01
2.98190095048E+09,-2.58355892029E+01
2.98233816908E+09,-2.61258764086E+01
2.98277538769E+09,-2.62813909697E+01
2.98321260630E+09,-2.64186762774E+01
2.98364982491E+09,-2.64689489908E+01
2.98408704352E+09,-2.65868880575E+01
2.98452426213E+09,-2.67517933085E+01
2.98496148074E+09,-2.68174227535E+01
2.98539869935E+09,-2.69339172411E+01
2.98583591796E+09,-2.72161871981E+01
2.98627313657E+09,-2.72750126641E+01
2.98671035518E+09,-2.74352686716E+01
2.98714757379E+09,-2.74580223363E+01
2.98758479240E+09,-2.76827223109E+01
2.98802201101E+09,-2.77300742592E+01
2.98845922961E+09,-2.79256691912E+01
2.98889644822E+09,-2.79643109576E+01
2.98933366683E+09,-2.79570876938E+01
2.98977088544E+09,-2.83349220902E+01
2.99020810405E+09,-2.82400367689E+01
2.99064532266E+09,-2.83786386074E+01
2.99108254127E+09,-2.84337294303E+01
2.99151975988E+09,-2.86271956509E+01
2.99195697849E+09,-2.87536508705E+01
2.99239419710E+09,-2.87625201014E+01
2.99283141571E+09,-2.89535765072E+01
2.99326863432E+09,-2.90091664588E+01
2.99370585293E+09,-2.93097793761E+01
2.99414307154E+09,-2.91674156589E+01
2.99458029015E+09,-2.92442980895E+01
2.99501750875E+09,-2.93111522214E+01
2.99545472736E+09,-2.93813617157E+01
2.99589194597E+09,-2.94550284476E+01
2.99632916458E+09,-2.94762663605E+01
2.99676638319E+09,-2.95195774409E+01
2.99720360180E+09,-2.96266189910E+01
2.99764082041E+09,-2.97301312119E+01
2.99807803902E+09,-2.97742777486E+01
2.99851525763E+09,-2.96860584890E+01
2.99895247624E+09,-2.98514292425E+01
2.99938969485E+09,-2.99459314372E+01
2.99982691346E+09,-2.99170430068E+01
3.00026413207E+09,-2.99931852475E+01
3.00070135068E+09,-3.00498972571E+01
3.00113856928E+09,-3.00831858007E+01
3.00157578789E+09,-3.01194072743E+01
3.00201300650E+09,-3.01376096025E+01
3.00245022511E+09,-3.02779023617E+01
3.00288744372E+09,-3.02290196614E+01
3.00332466233E+09,-3.02347728200E+01
3.00376188094E+09,-3.03889171376E+01
3.00419909955E+09,-3.03825671292E+01
3.00463631816E+09,-3.03831977644E+01
3.00507353677E+09,-3.03563962535E+01
3.00551075538E+09,-3.04296780398E+01
3.00594797399E+09,-3.04931673739E+01
3.00638519260E+09,-3.05077823494E+01
3.00682241121E+09,-3.05166496126E+01
3.00725962981E+09,-3.03468546555E+01
3.00769684842E+09,-3.05976091150E+01
3.00813406703E+09,-3.05194220683E+01
3.00857128564E+09,-3.06234675151E+01
3.00900850425E+09,-3.06426607019E+01
3.00944572286E+09,-3.06551977352E+01
3.00988294147E+09,-3.06458563564E+01
3.01032016008E+09,-3.06763785479E+01
3.01075737869E+09,-3.06957828573E+01
3.01119459730E+09,-3.06731516332E+01
3.01163181591E+09,-3.07246394322E+01
3.01206903452E+09,-3.07668549266E+01
3.01250625313E+09,-3.07268399998E+01
3.01294347174E+09,-3.06737375663E+01
3.01338069035E+09,-3.07188080019E+01
3.01381790895E+09,-3.06441903583E+01
3.01425512756E+09,-3.07396200583E+01
3.01469234617E+09,-3.08099609499E+01
3.01512956478E+09,-3.07171104733E+01
3.01556678339E+09,-3.07324092552E+01
3.01600400200E+09,-3.06655518001E+01
3.01644122061E+09,-3.07381721115E+01
3.01687843922E+09,-3.07465581578E+01
3.01731565783E+09,-3.08080938494E+01
3.01775287644E+09,-3.07496416692E+01
3.01819009505E+09,-3.07177674833E+01
3.01862731366E+09,-3.07530058217E+01
3.01906453227E+09,-3.07488264698E+01
3.01950175088E+09,-3.08386558877E+01
3.01993896948E+09,-3.07215274535E+01
3.02037618809E+09,-3.07170442926E+01
3.02081340670E+09,-3.07494521376E+01
3.02125062531E+09,-3.07708091396E+01
3.02168784392E+09,-3.07821202924E+01
3.02212506253E+09,-3.07608953279E+01
3.02256228114E+09,-3.06767236814E+01
3.02299949975E+09,-3.07670582065E+01
3.02343671836E+09,-3.07242446379E+01
3.02387393697E+09,-3.07242405159E+01
3.02431115558E+09,-3.07607598883E+01
3.02474837419E+09,-3.07621763103E+01
3.02518559280E+09,-3.07595897310E+01
3.02562281141E+09,-3.08273372113E+01
3.02606003002E+09,-3.08204290442E+01
3.02649724862E+09,-3.07764822120E+01
3.02693446723E+09,-3.06723719340E+01
3.02737168584E+09,-3.08306401730E+01
3.02780890445E+09,-3.07979026788E+01
3.02824612306E+09,-3.08406422929E+01
3.02868334167E+09,-3.08671578036E+01
3.02912056028E+09,-3.07992887382E+01
3.02955777889E+09,-3.07594986600E+01
3.02999499750E+09,-3.08014501744E+01
3.03043221611E+09,-3.08468954712E+01
3.03086943472E+09,-3.07690595790E+01
3.03130665333E+09,-3.07852769282E+01
3.03174387194E+09,-3.08159883045E+01
3.03218109055E+09,-3.07888146097E+01
3.03261830915E+09,-3.08124900278E+01
3.03305552776E+09,-3.09375751984E+01
3.03349274637E+09,-3.09708080827E+01
3.03392996498E+09,-3.08969414227E+01
3.03436718359E+09,-3.09366184999E+01
3.03480440220E+09,-3.08029813915E+01
3.03524162081E+09,-3.09365140698E+01
3.03567883942E+09,-3.09077072729E+01
3.03611605803E+09,-3.09046528886E+01
3.03655327664E+09,-3.09571934097E+01
3.03699049525E+09,-3.09095219855E+01
3.03742771386E+09,-3.09714156938E+01
3.03786493247E+09,-3.10088168510E+01
3.03830215108E+09,-3.09997574339E+01
3.03873936968E+09,-3.10631437100E+01
3.03917658829E+09,-3.10939949044E+01
3.03961380690E+09,-3.11158364050E+01
3.04005102551E+09,-3.10791503385E+01
3.04048824412E+09,-3.11520086138E+01
3.04092546273E+09,-3.11778158608E+01
3.04136268134E+09,-3.11498789157E+01
3.04179989995E+09,-3.11475511068E+01
3.04223711856E+09,-3.11792088290E+01
3.04267433717E+09,-3.13062307164E+01
3.04311155578E+09,-3.12320694130E+01
3.04354877439E+09,-3.12485700069E+01
3.04398599300E+09,-3.12943915888E+01
3.04442321161E+09,-3.13808728112E+01
3.04486043022E+09,-3.12810207602E+01
3.04529764882E+09,-3.13241316748E+01
3.04573486743E+09,-3.14554334473E+01
3.04617208604E+09,-3.14435872121E+01
3.04660930465E+09,-3.13666971082E+01
3.04704652326E+09,-3.15344421574E+01
3.04748374187E+09,-3.15212085094E+01
3.04792096048E+09,-3.14655629612E+01
3.04835817909E+09,-3.15843856731E+01
3.04879539770E+09,-3.15348933438E+01
3.04923261631E+09,-3.15650552391E+01
3.04966983492E+09,-3.17596453318E+01
3.05010705353E+09,-3.17906718542E+01
3.05054427214E+09,-3.17279769281E+01
3.05098149075E+09,-3.18083962178E+01
3.05141870935E+09,-3.18046514868E+01
3.05185592796E+09,-3.17827369884E+01
3.05229314657E+09,-3.18617160575E+01
3.05273036518E+09,-3.20051554553E+01
3.05316758379E+09,-3.20891392822E+01
3.05360480240E+09,-3.20497724827E+01
3.05404202101E+09,-3.21302537697E+01
3.05447923962E+09,-3.21467946334E+01
3.05491645823E+09,-3.22351627908E+01
3.05535367684E+09,-3.22354991981E+01
3.05579089545E+09,-3.22334372598E+01
3.05622811406E+09,-3.23887207632E+01
3.05666533267E+09,-3.23666788815E+01
3.05710255128E+09,-3.24907144642E+01
3.05753976988E+09,-3.24873940804E+01
3.05797698849E+09,-3.25697476556E+01
3.05841420710E+09,-3.26376038816E+01
3.05885142571E+09,-3.26824521199E+01
3.05928864432E+09,-3.27268124983E+01
3.05972586293E+09,-3.27844044971E+01
3.06016308154E+09,-3.29215034973E+01
3.06060030015E+09,-3.29450642850E+01
3.06103751876E+09,-3.30239896955E+01
3.06147473737E+09,-3.29811137365E+01
3.06191195598E+09,-3.30749899375E+01
3.06234917459E+09,-3.31605288919E+01
3.06278639320E+09,-3.32528031130E+01
3.06322361181E+09,-3.32981213214E+01
3.06366083042E+09,-3.33724756247E+01
3.06409804902E+09,-3.33813108899E+01
3.06453526763E+09,-3.35256735746E+01
3.06497248624E+09,-3.36189191078E+01
3.06540970485E+09,-3.36968460150E+01
3.06584692346E+09,-3.37830564451E+01
3.06628414207E+09,-3.38621539243E+01
3.06672136068E+09,-3.39341479799E+01
3.06715857929E+09,-3.39771683379E+01
3.06759579790E+09,-3.40349833280E+01
3.06803301651E+09,-3.40927872160E+01
3.06847023512E+09,-3.42501410304E+01
3.06890745373E+09,-3.43284254201E+01
3.06934467234E+09,-3.44504153762E+01
3.06978189095E+09,-3.45518351185E+01
3.07021910955E+09,-3.45956234365E+01
3.07065632816E+09,-3.47624592311E+01
3.07109354677E+09,-3.48356223684E+01
3.07153076538E+09,-3.48448572427E+01
3.07196798399E+09,-3.50332459082E+01
3.07240520260E+09,-3.50858581131E+01
3.07284242121E+09,-3.51669232428E+01
3.07327963982E+09,-3.52005062709E+01
3.07371685843E+09,-3.54007998858E+01
3.07415407704E+09,-3.55011520056E+01
3.07459129565E+09,-3.55825362807E+01
3.07502851426E+09,-3.56654860296E+01
3.07546573287E+09,-3.57924520491E+01
3.07590295148E+09,-3.59052582278E+01
3.07634017009E+09,-3.60058813032E+01
3.07677738869E+09,-3.61843810626E+01
3.07721460730E+09,-3.62973726823E+01
3.07765182591E+09,-3.64501455151E+01
3.07808904452E+09,-3.65619460992E+01
3.07852626313E+09,-3.66096802655E+01
3.07896348174E+09,-3.66905889647E+01
3.07940070035E+09,-3.69336814470E+01
3.07983791896E+09,-3.69524686026E+01
3.08027513757E+09,-3.71965415073E+01
3.08071235618E+09,-3.72861454773E+01
3.08114957479E+09,-3.74613726161E+01
3.08158679340E+09,-3.75398838481E+01
3.08202401201E+09,-3.77159116477E+01
3.08246123062E+09,-3.78338953406E+01
3.08289844922E+09,-3.79794178685E+01
3.08333566783E+09,-3.81550425105E+01
3.08377288644E+09,-3.82641204103E+01
3.08421010505E+09,-3.84580291910E+01
3.08464732366E+09,-3.85715624848E+01
3.08508454227E+09,-3.87436862666E+01
3.08552176088E+09,-3.88888381548E+01
3.08595897949E+09,-3.90381964609E+01
3.08639619810E+09,-3.92183659118E+01
3.08683341671E+09,-3.94348523603E+01
3.08727063532E+09,-3.95725576618E+01
3.08770785393E+09,-3.97065423987E+01
3.08814507254E+09,-3.98493641284E+01
3.08858229115E+09,-4.00196371889E+01
3.08901950975E+09,-4.02395086876E+01
3.08945672836E+09,-4.03544950007E+01
3.08989394697E+09,-4.05318801737E+01
3.09033116558E+09,-4.08040529113E+01
3.09076838419E+09,-4.09143946034E+01
3.09120560280E+09,-4.10866049668E+01
3.09164282141E+09,-4.12344658950E+01
3.09208004002E+09,-4.14732370177E+01
3.09251725863E+09,-4.16589368780E+01
3.09295447724E+09,-4.18458544046E+01
3.09339169585E+09,-4.20204699330E+01
3.09382891446E+09,-4.21630374350E+01
3.09426613307E+09,-4.23996529606E+01
3.09470335168E+09,-4.26101014795E+01
3.09514057029E+09,-4.27760044123E+01
3.09557778889E+09,-4.29300146211E+01
3.09601500750E+09,-4.31551727086E+01
3.09645222611E+09,-4.32737325372E+01
3.09688944472E+09,-4.34572610731E+01
3.09732666333E+09,-4.37009899401E+01
3.09776388194E+09,-4.39158124474E+01
3.09820110055E+09,-4.40516722707E+01
3.09863831916E+09,-4.42854943023E+01
3.09907553777E+09,-4.45132771209E+01
3.09951275638E+09,-4.46307950577E+01
3.09994997499E+09,-4.48918216027E+01
3.10038719360E+09,-4.51095626022E+01
3.10082441221E+09,-4.52699810099E+01
3.10126163082E+09,-4.55269450526E+01
3.10169884942E+09,-4.56988385184E+01
3.10213606803E+09,-4.58942052504E+01
3.10257328664E+09,-4.61528627987E+01
3.10301050525E+09,-4.63139778041E+01
3.10344772386E+09,-4.64543388661E+01
3.10388494247E+09,-4.66544625857E+01
3.10432216108E+09,-4.68231677783E+01
3.10475937969E+09,-4.70972369091E+01
3.10519659830E+09,-4.73016662391E+01
3.10563381691E+09,-4.74286840395E+01
3.10607103552E+09,-4.76598510494E+01
3.10650825413E+09,-4.78167126660E+01
3.10694547274E+09,-4.80868359287E+01
3.10738269135E+09,-4.82268510907E+01
3.10781990995E+09,-4.84063932187E+01
3.10825712856E+09,-4.86551035646E+01
3.10869434717E+09,-4.87845047604E+01
3.10913156578E+09,-4.89937400513E+01
3.10956878439E+09,-4.91667440740E+01
3.11000600300E+09,-4.94396486760E+01
3.11044322161E+09,-4.95544326369E+01
3.11088044022E+09,-4.97492812331E+01
3.11131765883E+09,-4.99093043429E+01
3.11175487744E+09,-5.01360917595E+01
3.11219209605E+09,-5.02604619526E+01
3.11262931466E+09,-5.04610664236E+01
3.11306653327E+09,-5.06667023048E+01
3.11350375188E+09,-5.08189281047E+01
3.11394097049E+09,-5.09565692968E+01
3.11437818909E+09,-5.11359045435E+01
3.11481540770E+09,-5.12735909493E+01
3.11525262631E+09,-5.15014295407E+01
3.11568984492E+09,-5.16442497157E+01
3.11612706353E+09,-5.18316659996E+01
