! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 26.09.2023 10:56:42
! Stimulus(Гц),    S21(дБ)
3.11525262631E+09,-3.37104763889E+01
3.11568984492E+09,-3.36948006202E+01
3.11612706353E+09,-3.36935712783E+01
3.11656428214E+09,-3.36848868759E+01
3.11700150075E+09,-3.36684558081E+01
3.11743871936E+09,-3.36625990004E+01
3.11787593797E+09,-3.36505635691E+01
3.11831315658E+09,-3.36418176407E+01
3.11875037519E+09,-3.36379714822E+01
3.11918759380E+09,-3.36283666563E+01
3.11962481241E+09,-3.36154011571E+01
3.12006203102E+09,-3.35990454856E+01
3.12049924962E+09,-3.36040397306E+01
3.12093646823E+09,-3.35894074915E+01
3.12137368684E+09,-3.35690494055E+01
3.12181090545E+09,-3.35681976406E+01
3.12224812406E+09,-3.35773515357E+01
3.12268534267E+09,-3.35648739100E+01
3.12312256128E+09,-3.35450597382E+01
3.12355977989E+09,-3.35403280982E+01
3.12399699850E+09,-3.35366677781E+01
3.12443421711E+09,-3.35235453963E+01
3.12487143572E+09,-3.35195108190E+01
3.12530865433E+09,-3.35062552843E+01
3.12574587294E+09,-3.35004527834E+01
3.12618309155E+09,-3.34932616654E+01
3.12662031016E+09,-3.34793711727E+01
3.12705752876E+09,-3.34761050961E+01
3.12749474737E+09,-3.34673327797E+01
3.12793196598E+09,-3.34619646640E+01
3.12836918459E+09,-3.34445078574E+01
3.12880640320E+09,-3.34419487914E+01
3.12924362181E+09,-3.34284008394E+01
3.12968084042E+09,-3.34280830105E+01
3.13011805903E+09,-3.34124983417E+01
3.13055527764E+09,-3.33981054535E+01
3.13099249625E+09,-3.33940306960E+01
3.13142971486E+09,-3.33743636401E+01
3.13186693347E+09,-3.33671231384E+01
3.13230415208E+09,-3.33588231215E+01
3.13274137069E+09,-3.33454440056E+01
3.13317858929E+09,-3.33351245034E+01
3.13361580790E+09,-3.33248040372E+01
3.13405302651E+09,-3.33086099736E+01
3.13449024512E+09,-3.33006254543E+01
3.13492746373E+09,-3.32878989448E+01
3.13536468234E+09,-3.32719749110E+01
3.13580190095E+09,-3.32577228780E+01
3.13623911956E+09,-3.32493701354E+01
3.13667633817E+09,-3.32436018759E+01
3.13711355678E+09,-3.32123190772E+01
3.13755077539E+09,-3.32005994688E+01
3.13798799400E+09,-3.31773492945E+01
3.13842521261E+09,-3.31761291862E+01
3.13886243122E+09,-3.31506884412E+01
3.13929964982E+09,-3.31391680943E+01
3.13973686843E+09,-3.31237835675E+01
3.14017408704E+09,-3.30934026055E+01
3.14061130565E+09,-3.30841366519E+01
3.14104852426E+09,-3.30675927770E+01
3.14148574287E+09,-3.30505793375E+01
3.14192296148E+09,-3.30365701324E+01
3.14236018009E+09,-3.30185947318E+01
3.14279739870E+09,-3.29886613238E+01
3.14323461731E+09,-3.29712027571E+01
3.14367183592E+09,-3.29484155366E+01
3.14410905453E+09,-3.29281765870E+01
3.14454627314E+09,-3.29030234559E+01
3.14498349175E+09,-3.28741498986E+01
3.14542071036E+09,-3.28532074811E+01
3.14585792896E+09,-3.28314331898E+01
3.14629514757E+09,-3.28063773799E+01
3.14673236618E+09,-3.27768604477E+01
3.14716958479E+09,-3.27546349270E+01
3.14760680340E+09,-3.27371756836E+01
3.14804402201E+09,-3.27091253994E+01
3.14848124062E+09,-3.26736293897E+01
3.14891845923E+09,-3.26538037425E+01
3.14935567784E+09,-3.26291162001E+01
3.14979289645E+09,-3.25955252916E+01
3.15023011506E+09,-3.25607578751E+01
3.15066733367E+09,-3.25406250208E+01
3.15110455228E+09,-3.25107990020E+01
3.15154177089E+09,-3.24787129607E+01
3.15197898949E+09,-3.24461761867E+01
3.15241620810E+09,-3.24103592070E+01
3.15285342671E+09,-3.23842696035E+01
3.15329064532E+09,-3.23455391607E+01
3.15372786393E+09,-3.23126999841E+01
3.15416508254E+09,-3.22781112128E+01
3.15460230115E+09,-3.22487416469E+01
3.15503951976E+09,-3.22198788123E+01
3.15547673837E+09,-3.21732848362E+01
3.15591395698E+09,-3.21398983750E+01
3.15635117559E+09,-3.21056688197E+01
3.15678839420E+09,-3.20632972626E+01
3.15722561281E+09,-3.20338444507E+01
3.15766283142E+09,-3.19924897965E+01
3.15810005003E+09,-3.19613392903E+01
3.15853726863E+09,-3.19111935537E+01
3.15897448724E+09,-3.18729149322E+01
3.15941170585E+09,-3.18359871600E+01
3.15984892446E+09,-3.17893848812E+01
3.16028614307E+09,-3.17444040344E+01
3.16072336168E+09,-3.17040901804E+01
3.16116058029E+09,-3.16694590803E+01
3.16159779890E+09,-3.16124399256E+01
3.16203501751E+09,-3.15754581146E+01
3.16247223612E+09,-3.15318055487E+01
3.16290945473E+09,-3.14907301432E+01
3.16334667334E+09,-3.14432436510E+01
3.16378389195E+09,-3.13953005478E+01
3.16422111056E+09,-3.13526722790E+01
3.16465832916E+09,-3.13074708742E+01
3.16509554777E+09,-3.12566577684E+01
3.16553276638E+09,-3.12073878820E+01
3.16596998499E+09,-3.11592472639E+01
3.16640720360E+09,-3.11050274417E+01
3.16684442221E+09,-3.10633320074E+01
3.16728164082E+09,-3.10127881363E+01
3.16771885943E+09,-3.09632071469E+01
3.16815607804E+09,-3.09062464716E+01
3.16859329665E+09,-3.08624634993E+01
3.16903051526E+09,-3.08128330974E+01
3.16946773387E+09,-3.07604048533E+01
3.16990495248E+09,-3.07087347407E+01
3.17034217109E+09,-3.06529802027E+01
3.17077938969E+09,-3.05987208111E+01
3.17121660830E+09,-3.05425322924E+01
3.17165382691E+09,-3.04935078520E+01
3.17209104552E+09,-3.04386676744E+01
3.17252826413E+09,-3.03769183331E+01
3.17296548274E+09,-3.03286843581E+01
3.17340270135E+09,-3.02723942786E+01
3.17383991996E+09,-3.02116840496E+01
3.17427713857E+09,-3.01585970536E+01
3.17471435718E+09,-3.01013670507E+01
3.17515157579E+09,-3.00403037792E+01
3.17558879440E+09,-2.99893142634E+01
3.17602601301E+09,-2.99289134038E+01
3.17646323162E+09,-2.98684291232E+01
3.17690045023E+09,-2.98094353382E+01
3.17733766883E+09,-2.97471995298E+01
3.17777488744E+09,-2.96945892367E+01
3.17821210605E+09,-2.96379941741E+01
3.17864932466E+09,-2.95691589779E+01
3.17908654327E+09,-2.95121444436E+01
3.17952376188E+09,-2.94547915791E+01
3.17996098049E+09,-2.93864875608E+01
3.18039819910E+09,-2.93244213679E+01
3.18083541771E+09,-2.92676900788E+01
3.18127263632E+09,-2.92070781672E+01
3.18170985493E+09,-2.91414300124E+01
3.18214707354E+09,-2.90811233217E+01
3.18258429215E+09,-2.90215512543E+01
3.18302151076E+09,-2.89541242540E+01
3.18345872936E+09,-2.88877108279E+01
3.18389594797E+09,-2.88296715115E+01
3.18433316658E+09,-2.87687836524E+01
3.18477038519E+09,-2.86974208626E+01
3.18520760380E+09,-2.86347325911E+01
3.18564482241E+09,-2.85807886300E+01
3.18608204102E+09,-2.85112391527E+01
3.18651925963E+09,-2.84493870175E+01
3.18695647824E+09,-2.83851486762E+01
3.18739369685E+09,-2.83178305814E+01
3.18783091546E+09,-2.82586180750E+01
3.18826813407E+09,-2.81914123659E+01
3.18870535268E+09,-2.81255921190E+01
3.18914257129E+09,-2.80647664131E+01
3.18957978989E+09,-2.80017965973E+01
3.19001700850E+09,-2.79450260337E+01
3.19045422711E+09,-2.78741059095E+01
3.19089144572E+09,-2.78123106288E+01
3.19132866433E+09,-2.77484659054E+01
3.19176588294E+09,-2.76845204439E+01
3.19220310155E+09,-2.76176923054E+01
3.19264032016E+09,-2.75576653571E+01
3.19307753877E+09,-2.74923043222E+01
3.19351475738E+09,-2.74336019717E+01
3.19395197599E+09,-2.73686349365E+01
3.19438919460E+09,-2.73046922138E+01
3.19482641321E+09,-2.72408039756E+01
3.19526363182E+09,-2.71781071584E+01
3.19570085043E+09,-2.71168812424E+01
3.19613806903E+09,-2.70513016921E+01
3.19657528764E+09,-2.69914013671E+01
3.19701250625E+09,-2.69335743591E+01
3.19744972486E+09,-2.68747530332E+01
3.19788694347E+09,-2.68052046649E+01
3.19832416208E+09,-2.67537609720E+01
3.19876138069E+09,-2.66882623921E+01
3.19919859930E+09,-2.66276373003E+01
3.19963581791E+09,-2.65687533033E+01
3.20007303652E+09,-2.65130630848E+01
3.20051025513E+09,-2.64494726403E+01
3.20094747374E+09,-2.63875178212E+01
3.20138469235E+09,-2.63299808239E+01
3.20182191096E+09,-2.62741942123E+01
3.20225912956E+09,-2.62178907535E+01
3.20269634817E+09,-2.61650758834E+01
3.20313356678E+09,-2.61035185246E+01
3.20357078539E+09,-2.60459688306E+01
3.20400800400E+09,-2.59862484826E+01
3.20444522261E+09,-2.59306895703E+01
3.20488244122E+09,-2.58748022266E+01
3.20531965983E+09,-2.58203276846E+01
3.20575687844E+09,-2.57681523842E+01
3.20619409705E+09,-2.57169906419E+01
3.20663131566E+09,-2.56588375615E+01
3.20706853427E+09,-2.56001669156E+01
3.20750575288E+09,-2.55510834555E+01
3.20794297149E+09,-2.54978474072E+01
3.20838019010E+09,-2.54465869448E+01
3.20881740870E+09,-2.53945195869E+01
3.20925462731E+09,-2.53407738638E+01
3.20969184592E+09,-2.52897770771E+01
3.21012906453E+09,-2.52346761308E+01
3.21056628314E+09,-2.51850369446E+01
3.21100350175E+09,-2.51362549528E+01
3.21144072036E+09,-2.50852007209E+01
3.21187793897E+09,-2.50370650515E+01
3.21231515758E+09,-2.49832556235E+01
3.21275237619E+09,-2.49344374174E+01
3.21318959480E+09,-2.48824242387E+01
3.21362681341E+09,-2.48316792305E+01
3.21406403202E+09,-2.47855971894E+01
3.21450125063E+09,-2.47400123073E+01
3.21493846923E+09,-2.46878165477E+01
3.21537568784E+09,-2.46407034756E+01
3.21581290645E+09,-2.45910715356E+01
3.21625012506E+09,-2.45427601292E+01
3.21668734367E+09,-2.44975548449E+01
3.21712456228E+09,-2.44522782937E+01
3.21756178089E+09,-2.44077228267E+01
3.21799899950E+09,-2.43566347965E+01
3.21843621811E+09,-2.43091439668E+01
3.21887343672E+09,-2.42599733941E+01
3.21931065533E+09,-2.42112332958E+01
3.21974787394E+09,-2.41673390667E+01
3.22018509255E+09,-2.41160202124E+01
3.22062231116E+09,-2.40712074430E+01
3.22105952976E+09,-2.40258884711E+01
3.22149674837E+09,-2.39778121683E+01
3.22193396698E+09,-2.39284568801E+01
3.22237118559E+09,-2.38791104462E+01
3.22280840420E+09,-2.38297612477E+01
3.22324562281E+09,-2.37858473925E+01
3.22368284142E+09,-2.37421801221E+01
3.22412006003E+09,-2.36945351484E+01
3.22455727864E+09,-2.36419943581E+01
3.22499449725E+09,-2.35936547161E+01
3.22543171586E+09,-2.35460818117E+01
3.22586893447E+09,-2.34967590683E+01
3.22630615308E+09,-2.34469837950E+01
3.22674337169E+09,-2.33978664899E+01
3.22718059030E+09,-2.33489965938E+01
3.22761780890E+09,-2.32939112516E+01
3.22805502751E+09,-2.32423426462E+01
3.22849224612E+09,-2.31913081660E+01
3.22892946473E+09,-2.31413299023E+01
3.22936668334E+09,-2.30900453886E+01
3.22980390195E+09,-2.30366402526E+01
3.23024112056E+09,-2.29875932530E+01
3.23067833917E+09,-2.29319779347E+01
3.23111555778E+09,-2.28757176407E+01
3.23155277639E+09,-2.28235312022E+01
3.23198999500E+09,-2.27653627346E+01
3.23242721361E+09,-2.27141175470E+01
3.23286443222E+09,-2.26596962315E+01
3.23330165083E+09,-2.26014027330E+01
3.23373886943E+09,-2.25455116816E+01
3.23417608804E+09,-2.24849536507E+01
3.23461330665E+09,-2.24264585858E+01
3.23505052526E+09,-2.23693112780E+01
3.23548774387E+09,-2.23100134226E+01
3.23592496248E+09,-2.22515548524E+01
3.23636218109E+09,-2.21923098998E+01
3.23679939970E+09,-2.21303114378E+01
3.23723661831E+09,-2.20694718716E+01
3.23767383692E+09,-2.20061925496E+01
3.23811105553E+09,-2.19441992771E+01
3.23854827414E+09,-2.18838348230E+01
3.23898549275E+09,-2.18189027204E+01
3.23942271136E+09,-2.17543785220E+01
3.23985992996E+09,-2.16880844833E+01
3.24029714857E+09,-2.16212236301E+01
3.24073436718E+09,-2.15532596526E+01
3.24117158579E+09,-2.14874871746E+01
3.24160880440E+09,-2.14250748204E+01
3.24204602301E+09,-2.13569587857E+01
3.24248324162E+09,-2.12877460635E+01
3.24292046023E+09,-2.12161661079E+01
3.24335767884E+09,-2.11502314988E+01
3.24379489745E+09,-2.10742041990E+01
3.24423211606E+09,-2.10057194896E+01
3.24466933467E+09,-2.09350612559E+01
3.24510655328E+09,-2.08610948781E+01
3.24554377189E+09,-2.07861548006E+01
3.24598099050E+09,-2.07105080839E+01
3.24641820910E+09,-2.06362096117E+01
3.24685542771E+09,-2.05618899796E+01
3.24729264632E+09,-2.04878886121E+01
3.24772986493E+09,-2.04150631147E+01
3.24816708354E+09,-2.03387851461E+01
3.24860430215E+09,-2.02627420900E+01
3.24904152076E+09,-2.01821640485E+01
3.24947873937E+09,-2.01051204777E+01
3.24991595798E+09,-2.00245418515E+01
3.25035317659E+09,-1.99485734089E+01
3.25079039520E+09,-1.98704858420E+01
3.25122761381E+09,-1.97887553962E+01
3.25166483242E+09,-1.97089035499E+01
3.25210205103E+09,-1.96256896185E+01
3.25253926963E+09,-1.95440105401E+01
3.25297648824E+09,-1.94645552865E+01
3.25341370685E+09,-1.93845454499E+01
3.25385092546E+09,-1.93039346084E+01
3.25428814407E+09,-1.92245649730E+01
3.25472536268E+09,-1.91422330802E+01
3.25516258129E+09,-1.90616445585E+01
3.25559979990E+09,-1.89792697345E+01
3.25603701851E+09,-1.88942308387E+01
3.25647423712E+09,-1.88158608257E+01
3.25691145573E+09,-1.87365883262E+01
3.25734867434E+09,-1.86537742312E+01
3.25778589295E+09,-1.85709339977E+01
3.25822311156E+09,-1.84895704598E+01
3.25866033017E+09,-1.84095048461E+01
3.25909754877E+09,-1.83294447609E+01
3.25953476738E+09,-1.82533468947E+01
3.25997198599E+09,-1.81752176387E+01
3.26040920460E+09,-1.80994195108E+01
3.26084642321E+09,-1.80211661140E+01
3.26128364182E+09,-1.79459134390E+01
3.26172086043E+09,-1.78686227678E+01
3.26215807904E+09,-1.77955185047E+01
3.26259529765E+09,-1.77268932850E+01
3.26303251626E+09,-1.76549751891E+01
3.26346973487E+09,-1.75841176765E+01
3.26390695348E+09,-1.75133370530E+01
3.26434417209E+09,-1.74433694963E+01
3.26478139070E+09,-1.73771608164E+01
3.26521860930E+09,-1.73130906733E+01
3.26565582791E+09,-1.72531949515E+01
3.26609304652E+09,-1.71961164018E+01
3.26653026513E+09,-1.71380903653E+01
3.26696748374E+09,-1.70795675675E+01
3.26740470235E+09,-1.70261322501E+01
3.26784192096E+09,-1.69697669963E+01
3.26827913957E+09,-1.69219934652E+01
3.26871635818E+09,-1.68769893505E+01
3.26915357679E+09,-1.68320128851E+01
3.26959079540E+09,-1.67892502079E+01
3.27002801401E+09,-1.67476848442E+01
3.27046523262E+09,-1.67096677242E+01
3.27090245123E+09,-1.66737499604E+01
3.27133966983E+09,-1.66453613310E+01
3.27177688844E+09,-1.66188998401E+01
3.27221410705E+09,-1.65927316661E+01
3.27265132566E+09,-1.65696750702E+01
3.27308854427E+09,-1.65532140669E+01
3.27352576288E+09,-1.65305727146E+01
3.27396298149E+09,-1.65182732675E+01
3.27440020010E+09,-1.65119338918E+01
3.27483741871E+09,-1.65060132786E+01
3.27527463732E+09,-1.65028839339E+01
3.27571185593E+09,-1.64998565500E+01
3.27614907454E+09,-1.65000940293E+01
3.27658629315E+09,-1.65017290350E+01
3.27702351176E+09,-1.65119283654E+01
3.27746073037E+09,-1.65256763088E+01
3.27789794897E+09,-1.65405113943E+01
3.27833516758E+09,-1.65605405512E+01
3.27877238619E+09,-1.65767861522E+01
3.27920960480E+09,-1.66021106802E+01
3.27964682341E+09,-1.66225473564E+01
3.28008404202E+09,-1.66511346823E+01
3.28052126063E+09,-1.66843408516E+01
3.28095847924E+09,-1.67182472176E+01
3.28139569785E+09,-1.67550894454E+01
3.28183291646E+09,-1.67904574310E+01
3.28227013507E+09,-1.68273622926E+01
3.28270735368E+09,-1.68689452564E+01
3.28314457229E+09,-1.69146804569E+01
3.28358179090E+09,-1.69621183064E+01
3.28401900950E+09,-1.70123190517E+01
3.28445622811E+09,-1.70597788523E+01
3.28489344672E+09,-1.71137936396E+01
3.28533066533E+09,-1.71633171230E+01
3.28576788394E+09,-1.72198190688E+01
3.28620510255E+09,-1.72782722232E+01
3.28664232116E+09,-1.73362805377E+01
3.28707953977E+09,-1.73979790024E+01
3.28751675838E+09,-1.74583082918E+01
3.28795397699E+09,-1.75183090506E+01
3.28839119560E+09,-1.75792741892E+01
3.28882841421E+09,-1.76413766597E+01
3.28926563282E+09,-1.77065490782E+01
3.28970285143E+09,-1.77739647764E+01
3.29014007004E+09,-1.78418425639E+01
3.29057728864E+09,-1.79052270001E+01
3.29101450725E+09,-1.79744453685E+01
3.29145172586E+09,-1.80400960451E+01
3.29188894447E+09,-1.81084709977E+01
3.29232616308E+09,-1.81784185289E+01
3.29276338169E+09,-1.82523355970E+01
3.29320060030E+09,-1.83222659323E+01
3.29363781891E+09,-1.83909849614E+01
3.29407503752E+09,-1.84577654832E+01
3.29451225613E+09,-1.85282768692E+01
3.29494947474E+09,-1.85987039766E+01
3.29538669335E+09,-1.86706209726E+01
3.29582391196E+09,-1.87396502594E+01
3.29626113057E+09,-1.88100644477E+01
3.29669834917E+09,-1.88826742350E+01
3.29713556778E+09,-1.89534653324E+01
3.29757278639E+09,-1.90245796874E+01
3.29801000500E+09,-1.90966176176E+01
3.29844722361E+09,-1.91662134508E+01
3.29888444222E+09,-1.92361880818E+01
3.29932166083E+09,-1.93065460010E+01
3.29975887944E+09,-1.93760009403E+01
3.30019609805E+09,-1.94441287335E+01
3.30063331666E+09,-1.95194636115E+01
3.30107053527E+09,-1.95859110121E+01
3.30150775388E+09,-1.96527384279E+01
3.30194497249E+09,-1.97253821189E+01
3.30238219110E+09,-1.97960002389E+01
3.30281940970E+09,-1.98578002289E+01
3.30325662831E+09,-1.99316428595E+01
3.30369384692E+09,-1.99971655356E+01
3.30413106553E+09,-2.00687591015E+01
3.30456828414E+09,-2.01336492047E+01
3.30500550275E+09,-2.01983508906E+01
3.30544272136E+09,-2.02646805484E+01
3.30587993997E+09,-2.03338786040E+01
3.30631715858E+09,-2.03960547873E+01
3.30675437719E+09,-2.04583316847E+01
3.30719159580E+09,-2.05303709464E+01
3.30762881441E+09,-2.05943560215E+01
3.30806603302E+09,-2.06533030973E+01
3.30850325163E+09,-2.07248460184E+01
3.30894047024E+09,-2.07874523642E+01
3.30937768884E+09,-2.08479515012E+01
3.30981490745E+09,-2.09139795954E+01
3.31025212606E+09,-2.09769950800E+01
3.31068934467E+09,-2.10400909560E+01
3.31112656328E+09,-2.10968898289E+01
3.31156378189E+09,-2.11571240732E+01
3.31200100050E+09,-2.12160268923E+01
3.31243821911E+09,-2.12764083371E+01
3.31287543772E+09,-2.13371137182E+01
3.31331265633E+09,-2.13888122357E+01
3.31374987494E+09,-2.14512509535E+01
3.31418709355E+09,-2.15133091377E+01
3.31462431216E+09,-2.15663079338E+01
3.31506153077E+09,-2.16239843703E+01
3.31549874937E+09,-2.16830908317E+01
3.31593596798E+09,-2.17361138694E+01
3.31637318659E+09,-2.17963577250E+01
3.31681040520E+09,-2.18526333611E+01
3.31724762381E+09,-2.19027697552E+01
3.31768484242E+09,-2.19597079655E+01
3.31812206103E+09,-2.20150196878E+01
3.31855927964E+09,-2.20658532384E+01
3.31899649825E+09,-2.21176251291E+01
3.31943371686E+09,-2.21754356042E+01
3.31987093547E+09,-2.22250384744E+01
3.32030815408E+09,-2.22781100352E+01
3.32074537269E+09,-2.23326350580E+01
3.32118259130E+09,-2.23789869770E+01
3.32161980990E+09,-2.24301905508E+01
3.32205702851E+09,-2.24844667537E+01
3.32249424712E+09,-2.25305910180E+01
3.32293146573E+09,-2.25798569347E+01
3.32336868434E+09,-2.26307218105E+01
3.32380590295E+09,-2.26776447883E+01
3.32424312156E+09,-2.27274667270E+01
3.32468034017E+09,-2.27730640954E+01
3.32511755878E+09,-2.28218025599E+01
3.32555477739E+09,-2.28653613395E+01
3.32599199600E+09,-2.29107295518E+01
3.32642921461E+09,-2.29646272569E+01
3.32686643322E+09,-2.30041677184E+01
3.32730365183E+09,-2.30529671243E+01
3.32774087044E+09,-2.31025390775E+01
3.32817808904E+09,-2.31420747054E+01
3.32861530765E+09,-2.31883373434E+01
3.32905252626E+09,-2.32393262517E+01
3.32948974487E+09,-2.32799954025E+01
3.32992696348E+09,-2.33232142427E+01
3.33036418209E+09,-2.33706939300E+01
3.33080140070E+09,-2.34092573316E+01
3.33123861931E+09,-2.34528978866E+01
3.33167583792E+09,-2.34952570009E+01
3.33211305653E+09,-2.35348376622E+01
3.33255027514E+09,-2.35755370374E+01
3.33298749375E+09,-2.36208928845E+01
3.33342471236E+09,-2.36573544586E+01
3.33386193097E+09,-2.36973132283E+01
3.33429914957E+09,-2.37464853944E+01
3.33473636818E+09,-2.37832974042E+01
3.33517358679E+09,-2.38231911961E+01
3.33561080540E+09,-2.38709994623E+01
3.33604802401E+09,-2.39068414699E+01
3.33648524262E+09,-2.39464930706E+01
3.33692246123E+09,-2.39900259279E+01
3.33735967984E+09,-2.40308951532E+01
3.33779689845E+09,-2.40656372059E+01
3.33823411706E+09,-2.41076665905E+01
3.33867133567E+09,-2.41466121350E+01
3.33910855428E+09,-2.41885465605E+01
3.33954577289E+09,-2.42267402879E+01
3.33998299150E+09,-2.42663713189E+01
3.34042021011E+09,-2.43045560143E+01
3.34085742871E+09,-2.43479059463E+01
3.34129464732E+09,-2.43831676524E+01
3.34173186593E+09,-2.44247034142E+01
3.34216908454E+09,-2.44626482184E+01
3.34260630315E+09,-2.45027853088E+01
3.34304352176E+09,-2.45365490174E+01
3.34348074037E+09,-2.45796592023E+01
3.34391795898E+09,-2.46206585656E+01
3.34435517759E+09,-2.46538630380E+01
3.34479239620E+09,-2.46952049654E+01
3.34522961481E+09,-2.47345815839E+01
3.34566683342E+09,-2.47710892080E+01
3.34610405203E+09,-2.48109013743E+01
3.34654127064E+09,-2.48510268849E+01
3.34697848924E+09,-2.48891449131E+01
3.34741570785E+09,-2.49259351886E+01
3.34785292646E+09,-2.49662517642E+01
3.34829014507E+09,-2.50069909300E+01
3.34872736368E+09,-2.50414956786E+01
3.34916458229E+09,-2.50842985300E+01
3.34960180090E+09,-2.51210774080E+01
3.35003901951E+09,-2.51544241577E+01
3.35047623812E+09,-2.51999528476E+01
3.35091345673E+09,-2.52404664811E+01
3.35135067534E+09,-2.52782370722E+01
3.35178789395E+09,-2.53216979932E+01
3.35222511256E+09,-2.53591196520E+01
3.35266233117E+09,-2.53999656707E+01
3.35309954977E+09,-2.54406927578E+01
3.35353676838E+09,-2.54820395203E+01
3.35397398699E+09,-2.55198736749E+01
3.35441120560E+09,-2.55621675687E+01
3.35484842421E+09,-2.56061575559E+01
3.35528564282E+09,-2.56404092449E+01
3.35572286143E+09,-2.56864092095E+01
3.35616008004E+09,-2.57314861761E+01
3.35659729865E+09,-2.57651649430E+01
3.35703451726E+09,-2.58075215957E+01
3.35747173587E+09,-2.58518828450E+01
3.35790895448E+09,-2.58894847612E+01
3.35834617309E+09,-2.59309628035E+01
3.35878339170E+09,-2.59740974005E+01
3.35922061031E+09,-2.60163630124E+01
3.35965782891E+09,-2.60579313793E+01
3.36009504752E+09,-2.61008585140E+01
3.36053226613E+09,-2.61411575025E+01
3.36096948474E+09,-2.61844530305E+01
3.36140670335E+09,-2.62246695716E+01
3.36184392196E+09,-2.62640216599E+01
3.36228114057E+09,-2.63109208378E+01
3.36271835918E+09,-2.63566830092E+01
3.36315557779E+09,-2.63960088975E+01
3.36359279640E+09,-2.64396137017E+01
3.36403001501E+09,-2.64905719487E+01
3.36446723362E+09,-2.65319159573E+01
3.36490445223E+09,-2.65747607148E+01
3.36534167084E+09,-2.66153919606E+01
3.36577888944E+09,-2.66608493350E+01
3.36621610805E+09,-2.67028067640E+01
3.36665332666E+09,-2.67493951410E+01
3.36709054527E+09,-2.67916048779E+01
3.36752776388E+09,-2.68389289738E+01
3.36796498249E+09,-2.68862968067E+01
3.36840220110E+09,-2.69259125011E+01
3.36883941971E+09,-2.69701003139E+01
3.36927663832E+09,-2.70177943474E+01
3.36971385693E+09,-2.70575732170E+01
3.37015107554E+09,-2.71029880413E+01
3.37058829415E+09,-2.71505913260E+01
3.37102551276E+09,-2.71870966526E+01
3.37146273137E+09,-2.72345685078E+01
3.37189994997E+09,-2.72798817497E+01
3.37233716858E+09,-2.73254023109E+01
3.37277438719E+09,-2.73679962258E+01
3.37321160580E+09,-2.74120956155E+01
3.37364882441E+09,-2.74565353085E+01
3.37408604302E+09,-2.74999497670E+01
3.37452326163E+09,-2.75409578950E+01
3.37496048024E+09,-2.75848559869E+01
3.37539769885E+09,-2.76256704935E+01
3.37583491746E+09,-2.76762380896E+01
3.37627213607E+09,-2.77133140000E+01
3.37670935468E+09,-2.77571902027E+01
3.37714657329E+09,-2.78083215376E+01
3.37758379190E+09,-2.78446312322E+01
3.37802101051E+09,-2.78823290703E+01
3.37845822911E+09,-2.79277503822E+01
3.37889544772E+09,-2.79777109241E+01
3.37933266633E+09,-2.80119524265E+01
3.37976988494E+09,-2.80576039559E+01
3.38020710355E+09,-2.80991692387E+01
3.38064432216E+09,-2.81370357868E+01
3.38108154077E+09,-2.81853628282E+01
3.38151875938E+09,-2.82191365532E+01
3.38195597799E+09,-2.82541264828E+01
3.38239319660E+09,-2.83047323104E+01
3.38283041521E+09,-2.83475036751E+01
3.38326763382E+09,-2.83824643990E+01
3.38370485243E+09,-2.84257974598E+01
3.38414207104E+09,-2.84580248066E+01
3.38457928964E+09,-2.84989105290E+01
3.38501650825E+09,-2.85429274212E+01
3.38545372686E+09,-2.85788821426E+01
3.38589094547E+09,-2.86158921819E+01
3.38632816408E+09,-2.86548821342E+01
3.38676538269E+09,-2.86864161916E+01
3.38720260130E+09,-2.87289845193E+01
3.38763981991E+09,-2.87704016689E+01
3.38807703852E+09,-2.88074947396E+01
3.38851425713E+09,-2.88379264582E+01
3.38895147574E+09,-2.88766678056E+01
3.38938869435E+09,-2.89166843146E+01
3.38982591296E+09,-2.89420361234E+01
3.39026313157E+09,-2.89829546436E+01
3.39070035018E+09,-2.90256769337E+01
3.39113756878E+09,-2.90496445411E+01
3.39157478739E+09,-2.90849311521E+01
3.39201200600E+09,-2.91179946427E+01
3.39244922461E+09,-2.91485379925E+01
3.39288644322E+09,-2.91801126227E+01
3.39332366183E+09,-2.92100410175E+01
3.39376088044E+09,-2.92440113404E+01
3.39419809905E+09,-2.92747735907E+01
3.39463531766E+09,-2.93133471122E+01
3.39507253627E+09,-2.93382452616E+01
3.39550975488E+09,-2.93635079645E+01
3.39594697349E+09,-2.93944163738E+01
3.39638419210E+09,-2.94213783131E+01
3.39682141071E+09,-2.94494313359E+01
3.39725862931E+09,-2.94786568869E+01
3.39769584792E+09,-2.95011977023E+01
3.39813306653E+09,-2.95331324575E+01
3.39857028514E+09,-2.95544724599E+01
3.39900750375E+09,-2.95872418290E+01
3.39944472236E+09,-2.96096739816E+01
3.39988194097E+09,-2.96329877011E+01
3.40031915958E+09,-2.96552284317E+01
3.40075637819E+09,-2.96779577063E+01
3.40119359680E+09,-2.97060079000E+01
3.40163081541E+09,-2.97233789609E+01
3.40206803402E+09,-2.97501439303E+01
3.40250525263E+09,-2.97662732043E+01
3.40294247124E+09,-2.97881889204E+01
3.40337968984E+09,-2.98164004617E+01
3.40381690845E+09,-2.98302012429E+01
3.40425412706E+09,-2.98579812341E+01
3.40469134567E+09,-2.98712739493E+01
