! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 26.09.2023 10:57:52
! Stimulus(Гц),    S21(дБ)
2.86166583292E+09,-4.33191816699E+01
2.86210305153E+09,-4.33044147142E+01
2.86254027014E+09,-4.33161938872E+01
2.86297748874E+09,-4.33109091475E+01
2.86341470735E+09,-4.32702199137E+01
2.86385192596E+09,-4.32944484968E+01
2.86428914457E+09,-4.32636955619E+01
2.86472636318E+09,-4.32703684433E+01
2.86516358179E+09,-4.32587149491E+01
2.86560080040E+09,-4.32482139078E+01
2.86603801901E+09,-4.32384923351E+01
2.86647523762E+09,-4.32571753748E+01
2.86691245623E+09,-4.32326254553E+01
2.86734967484E+09,-4.32422798639E+01
2.86778689345E+09,-4.32398471583E+01
2.86822411206E+09,-4.32417708724E+01
2.86866133067E+09,-4.32289504188E+01
2.86909854927E+09,-4.32468214545E+01
2.86953576788E+09,-4.32458041002E+01
2.86997298649E+09,-4.32287657310E+01
2.87041020510E+09,-4.32249542992E+01
2.87084742371E+09,-4.32278930000E+01
2.87128464232E+09,-4.32510407609E+01
2.87172186093E+09,-4.32539192098E+01
2.87215907954E+09,-4.32344356674E+01
2.87259629815E+09,-4.32524162627E+01
2.87303351676E+09,-4.32794425019E+01
2.87347073537E+09,-4.32604134148E+01
2.87390795398E+09,-4.32593580552E+01
2.87434517259E+09,-4.32731203120E+01
2.87478239120E+09,-4.32858117129E+01
2.87521960980E+09,-4.32929706645E+01
2.87565682841E+09,-4.32872013355E+01
2.87609404702E+09,-4.32702358749E+01
2.87653126563E+09,-4.33027345432E+01
2.87696848424E+09,-4.33160406774E+01
2.87740570285E+09,-4.33061621295E+01
2.87784292146E+09,-4.33330562001E+01
2.87828014007E+09,-4.33371203351E+01
2.87871735868E+09,-4.33418731895E+01
2.87915457729E+09,-4.33479362685E+01
2.87959179590E+09,-4.33316563506E+01
2.88002901451E+09,-4.33787382075E+01
2.88046623312E+09,-4.33684912449E+01
2.88090345173E+09,-4.33774629766E+01
2.88134067034E+09,-4.33804355615E+01
2.88177788894E+09,-4.34035443814E+01
2.88221510755E+09,-4.34227428378E+01
2.88265232616E+09,-4.34011125119E+01
2.88308954477E+09,-4.34200803837E+01
2.88352676338E+09,-4.34432478256E+01
2.88396398199E+09,-4.34228928449E+01
2.88440120060E+09,-4.34469637682E+01
2.88483841921E+09,-4.34661232635E+01
2.88527563782E+09,-4.34834859759E+01
2.88571285643E+09,-4.34953352849E+01
2.88615007504E+09,-4.34915273668E+01
2.88658729365E+09,-4.35222751784E+01
2.88702451226E+09,-4.35040801091E+01
2.88746173087E+09,-4.35368646439E+01
2.88789894947E+09,-4.35173718151E+01
2.88833616808E+09,-4.35394077668E+01
2.88877338669E+09,-4.35279542421E+01
2.88921060530E+09,-4.35412064043E+01
2.88964782391E+09,-4.35788553159E+01
2.89008504252E+09,-4.35699987100E+01
2.89052226113E+09,-4.35848182182E+01
2.89095947974E+09,-4.36095886846E+01
2.89139669835E+09,-4.36146505539E+01
2.89183391696E+09,-4.36254779785E+01
2.89227113557E+09,-4.36382599602E+01
2.89270835418E+09,-4.36329796466E+01
2.89314557279E+09,-4.36213746771E+01
2.89358279140E+09,-4.36678209024E+01
2.89402001001E+09,-4.36596432140E+01
2.89445722861E+09,-4.36753690339E+01
2.89489444722E+09,-4.36827697379E+01
2.89533166583E+09,-4.36838559340E+01
2.89576888444E+09,-4.36630015193E+01
2.89620610305E+09,-4.36930235473E+01
2.89664332166E+09,-4.36863004139E+01
2.89708054027E+09,-4.36900521780E+01
2.89751775888E+09,-4.36662077803E+01
2.89795497749E+09,-4.36795967444E+01
2.89839219610E+09,-4.36553133822E+01
2.89882941471E+09,-4.37023416072E+01
2.89926663332E+09,-4.37052334522E+01
2.89970385193E+09,-4.37284277410E+01
2.90014107054E+09,-4.37421424433E+01
2.90057828914E+09,-4.36964360127E+01
2.90101550775E+09,-4.37182579841E+01
2.90145272636E+09,-4.37016482595E+01
2.90188994497E+09,-4.37043641339E+01
2.90232716358E+09,-4.37113058892E+01
2.90276438219E+09,-4.37193991959E+01
2.90320160080E+09,-4.36788529704E+01
2.90363881941E+09,-4.37037866786E+01
2.90407603802E+09,-4.36833783653E+01
2.90451325663E+09,-4.36806567535E+01
2.90495047524E+09,-4.36794689801E+01
2.90538769385E+09,-4.36763293043E+01
2.90582491246E+09,-4.37074860242E+01
2.90626213107E+09,-4.36582754920E+01
2.90669934967E+09,-4.36702317873E+01
2.90713656828E+09,-4.36579817939E+01
2.90757378689E+09,-4.36483586612E+01
2.90801100550E+09,-4.36455695942E+01
2.90844822411E+09,-4.36588209929E+01
2.90888544272E+09,-4.36397580449E+01
2.90932266133E+09,-4.36232884806E+01
2.90975987994E+09,-4.36067933019E+01
2.91019709855E+09,-4.35964375652E+01
2.91063431716E+09,-4.36150823787E+01
2.91107153577E+09,-4.35886858629E+01
2.91150875438E+09,-4.35744456659E+01
2.91194597299E+09,-4.35634358461E+01
2.91238319160E+09,-4.35665612702E+01
2.91282041021E+09,-4.35541681772E+01
2.91325762881E+09,-4.35192055885E+01
2.91369484742E+09,-4.35236515214E+01
2.91413206603E+09,-4.35330417647E+01
2.91456928464E+09,-4.34515665544E+01
2.91500650325E+09,-4.35036938019E+01
2.91544372186E+09,-4.34477531894E+01
2.91588094047E+09,-4.34808839879E+01
2.91631815908E+09,-4.34559251228E+01
2.91675537769E+09,-4.34343706981E+01
2.91719259630E+09,-4.33958529880E+01
2.91762981491E+09,-4.33954086463E+01
2.91806703352E+09,-4.33785668545E+01
2.91850425213E+09,-4.33511869051E+01
2.91894147074E+09,-4.33305441464E+01
2.91937868934E+09,-4.33090538765E+01
2.91981590795E+09,-4.33087795556E+01
2.92025312656E+09,-4.32454565376E+01
2.92069034517E+09,-4.32432692327E+01
2.92112756378E+09,-4.32400441745E+01
2.92156478239E+09,-4.32014733328E+01
2.92200200100E+09,-4.32009642663E+01
2.92243921961E+09,-4.31692512990E+01
2.92287643822E+09,-4.31134570004E+01
2.92331365683E+09,-4.31125019305E+01
2.92375087544E+09,-4.30815130741E+01
2.92418809405E+09,-4.30488711391E+01
2.92462531266E+09,-4.30704684482E+01
2.92506253127E+09,-4.30324157075E+01
2.92549974987E+09,-4.29879176345E+01
2.92593696848E+09,-4.29695267765E+01
2.92637418709E+09,-4.29148965287E+01
2.92681140570E+09,-4.28958267482E+01
2.92724862431E+09,-4.28892750021E+01
2.92768584292E+09,-4.28483466920E+01
2.92812306153E+09,-4.27947726926E+01
2.92856028014E+09,-4.27880452121E+01
2.92899749875E+09,-4.27301174220E+01
2.92943471736E+09,-4.27254964261E+01
2.92987193597E+09,-4.26832142948E+01
2.93030915458E+09,-4.26674546686E+01
2.93074637319E+09,-4.26276608846E+01
2.93118359180E+09,-4.25964653940E+01
2.93162081041E+09,-4.25563947980E+01
2.93205802901E+09,-4.25255807570E+01
2.93249524762E+09,-4.24941039052E+01
2.93293246623E+09,-4.24593079972E+01
2.93336968484E+09,-4.24365349389E+01
2.93380690345E+09,-4.23885196567E+01
2.93424412206E+09,-4.23492209543E+01
2.93468134067E+09,-4.22932838731E+01
2.93511855928E+09,-4.22923659043E+01
2.93555577789E+09,-4.22382868488E+01
2.93599299650E+09,-4.22053135184E+01
2.93643021511E+09,-4.21829672914E+01
2.93686743372E+09,-4.21186588332E+01
2.93730465233E+09,-4.20905652019E+01
2.93774187094E+09,-4.20520814052E+01
2.93817908954E+09,-4.20146070107E+01
2.93861630815E+09,-4.19647172862E+01
2.93905352676E+09,-4.19432524034E+01
2.93949074537E+09,-4.18933214530E+01
2.93992796398E+09,-4.18660457914E+01
2.94036518259E+09,-4.18288581455E+01
2.94080240120E+09,-4.17882922915E+01
2.94123961981E+09,-4.17666190105E+01
2.94167683842E+09,-4.17118252643E+01
2.94211405703E+09,-4.16823991683E+01
2.94255127564E+09,-4.16181553952E+01
2.94298849425E+09,-4.15936958935E+01
2.94342571286E+09,-4.15382001334E+01
2.94386293147E+09,-4.15367291781E+01
2.94430015008E+09,-4.14724123427E+01
2.94473736868E+09,-4.14287430924E+01
2.94517458729E+09,-4.13880252576E+01
2.94561180590E+09,-4.13678774321E+01
2.94604902451E+09,-4.13143296593E+01
2.94648624312E+09,-4.12886022028E+01
2.94692346173E+09,-4.12566335247E+01
2.94736068034E+09,-4.12058446519E+01
2.94779789895E+09,-4.11539746290E+01
2.94823511756E+09,-4.11238281285E+01
2.94867233617E+09,-4.10814103471E+01
2.94910955478E+09,-4.10454959589E+01
2.94954677339E+09,-4.10029194788E+01
2.94998399200E+09,-4.09713326023E+01
2.95042121061E+09,-4.09164132833E+01
2.95085842921E+09,-4.08959541586E+01
2.95129564782E+09,-4.08696103449E+01
2.95173286643E+09,-4.08392436500E+01
2.95217008504E+09,-4.07954537662E+01
2.95260730365E+09,-4.07530258143E+01
2.95304452226E+09,-4.07189247335E+01
2.95348174087E+09,-4.06813554746E+01
2.95391895948E+09,-4.06409173320E+01
2.95435617809E+09,-4.06083715353E+01
2.95479339670E+09,-4.05728576305E+01
2.95523061531E+09,-4.05677722845E+01
2.95566783392E+09,-4.05052342911E+01
2.95610505253E+09,-4.04544409146E+01
2.95654227114E+09,-4.04264496652E+01
2.95697948974E+09,-4.04128777651E+01
2.95741670835E+09,-4.03546851648E+01
2.95785392696E+09,-4.03374657286E+01
2.95829114557E+09,-4.03038713954E+01
2.95872836418E+09,-4.02812800378E+01
2.95916558279E+09,-4.02400207723E+01
2.95960280140E+09,-4.01876471798E+01
2.96004002001E+09,-4.01731945225E+01
2.96047723862E+09,-4.01320761921E+01
2.96091445723E+09,-4.01034899729E+01
2.96135167584E+09,-4.01001456096E+01
2.96178889445E+09,-4.00590428570E+01
2.96222611306E+09,-4.00130690516E+01
2.96266333167E+09,-4.00100152275E+01
2.96310055028E+09,-3.99523959749E+01
2.96353776888E+09,-3.99507321365E+01
2.96397498749E+09,-3.99374837987E+01
2.96441220610E+09,-3.99095869955E+01
2.96484942471E+09,-3.98812844958E+01
2.96528664332E+09,-3.98715625930E+01
2.96572386193E+09,-3.98405769418E+01
2.96616108054E+09,-3.98044593512E+01
2.96659829915E+09,-3.97981985865E+01
2.96703551776E+09,-3.97622010307E+01
2.96747273637E+09,-3.97574066398E+01
2.96790995498E+09,-3.97245557483E+01
2.96834717359E+09,-3.97039087448E+01
2.96878439220E+09,-3.96952582948E+01
2.96922161081E+09,-3.96798717888E+01
2.96965882941E+09,-3.96524163793E+01
2.97009604802E+09,-3.96362453791E+01
2.97053326663E+09,-3.96088383302E+01
2.97097048524E+09,-3.95991283645E+01
2.97140770385E+09,-3.96093050586E+01
2.97184492246E+09,-3.95701646801E+01
2.97228214107E+09,-3.95675764220E+01
2.97271935968E+09,-3.95312241064E+01
2.97315657829E+09,-3.95393358278E+01
2.97359379690E+09,-3.95094388070E+01
2.97403101551E+09,-3.95129567591E+01
2.97446823412E+09,-3.95133340382E+01
2.97490545273E+09,-3.95006371735E+01
2.97534267134E+09,-3.94825282407E+01
2.97577988994E+09,-3.94550344099E+01
2.97621710855E+09,-3.94581470089E+01
2.97665432716E+09,-3.94497802779E+01
2.97709154577E+09,-3.94487896740E+01
2.97752876438E+09,-3.94253943987E+01
2.97796598299E+09,-3.94130320004E+01
2.97840320160E+09,-3.94095448356E+01
2.97884042021E+09,-3.94213097807E+01
2.97927763882E+09,-3.93987052393E+01
2.97971485743E+09,-3.93881050748E+01
2.98015207604E+09,-3.93953009470E+01
2.98058929465E+09,-3.93873012929E+01
2.98102651326E+09,-3.93624195421E+01
2.98146373187E+09,-3.93764303037E+01
2.98190095048E+09,-3.93732895968E+01
2.98233816908E+09,-3.93618746908E+01
2.98277538769E+09,-3.93568509114E+01
2.98321260630E+09,-3.93692264741E+01
2.98364982491E+09,-3.93589887292E+01
2.98408704352E+09,-3.93662557077E+01
2.98452426213E+09,-3.93513998465E+01
2.98496148074E+09,-3.93546532645E+01
2.98539869935E+09,-3.93570980105E+01
2.98583591796E+09,-3.93320428686E+01
2.98627313657E+09,-3.93354747271E+01
2.98671035518E+09,-3.93232756790E+01
2.98714757379E+09,-3.93393932403E+01
2.98758479240E+09,-3.93266452461E+01
2.98802201101E+09,-3.93181746893E+01
2.98845922961E+09,-3.93219372210E+01
2.98889644822E+09,-3.93204782150E+01
2.98933366683E+09,-3.93055434136E+01
2.98977088544E+09,-3.93157389047E+01
2.99020810405E+09,-3.92999842242E+01
2.99064532266E+09,-3.93085098657E+01
2.99108254127E+09,-3.93196924198E+01
2.99151975988E+09,-3.92961653722E+01
2.99195697849E+09,-3.92979748061E+01
2.99239419710E+09,-3.93029824459E+01
2.99283141571E+09,-3.93053349925E+01
2.99326863432E+09,-3.92938619714E+01
2.99370585293E+09,-3.93016650542E+01
2.99414307154E+09,-3.92936727176E+01
2.99458029015E+09,-3.92859923157E+01
2.99501750875E+09,-3.92854925837E+01
2.99545472736E+09,-3.92708266341E+01
2.99589194597E+09,-3.92774711173E+01
2.99632916458E+09,-3.92653887330E+01
2.99676638319E+09,-3.92729159868E+01
2.99720360180E+09,-3.92463627426E+01
2.99764082041E+09,-3.92465825108E+01
2.99807803902E+09,-3.92608592186E+01
2.99851525763E+09,-3.92587484244E+01
2.99895247624E+09,-3.92409281927E+01
2.99938969485E+09,-3.92315811838E+01
2.99982691346E+09,-3.92341674562E+01
3.00026413207E+09,-3.92392553389E+01
3.00070135068E+09,-3.92256973004E+01
3.00113856928E+09,-3.92267270786E+01
3.00157578789E+09,-3.92383289103E+01
3.00201300650E+09,-3.92127365694E+01
3.00245022511E+09,-3.92043457810E+01
3.00288744372E+09,-3.91857590227E+01
3.00332466233E+09,-3.91832938920E+01
3.00376188094E+09,-3.91862783547E+01
3.00419909955E+09,-3.91667197914E+01
3.00463631816E+09,-3.91686405528E+01
3.00507353677E+09,-3.91749973315E+01
3.00551075538E+09,-3.91378368694E+01
3.00594797399E+09,-3.91440236790E+01
3.00638519260E+09,-3.91333452069E+01
3.00682241121E+09,-3.91296453152E+01
3.00725962981E+09,-3.91289581240E+01
3.00769684842E+09,-3.91181363534E+01
3.00813406703E+09,-3.90947089230E+01
3.00857128564E+09,-3.90917176741E+01
3.00900850425E+09,-3.90856819227E+01
3.00944572286E+09,-3.90813288122E+01
3.00988294147E+09,-3.90367369667E+01
3.01032016008E+09,-3.90490064753E+01
3.01075737869E+09,-3.90315841075E+01
3.01119459730E+09,-3.90291274894E+01
3.01163181591E+09,-3.90280528590E+01
3.01206903452E+09,-3.90034371582E+01
3.01250625313E+09,-3.89901643637E+01
3.01294347174E+09,-3.89872092721E+01
3.01338069035E+09,-3.89643481186E+01
3.01381790895E+09,-3.89635791880E+01
3.01425512756E+09,-3.89236960497E+01
3.01469234617E+09,-3.89436071810E+01
3.01512956478E+09,-3.89282880008E+01
3.01556678339E+09,-3.89043574899E+01
3.01600400200E+09,-3.88778879746E+01
3.01644122061E+09,-3.88619467587E+01
3.01687843922E+09,-3.88726370876E+01
3.01731565783E+09,-3.88408380308E+01
3.01775287644E+09,-3.88335523411E+01
3.01819009505E+09,-3.88155500949E+01
3.01862731366E+09,-3.88033062153E+01
3.01906453227E+09,-3.87889234703E+01
3.01950175088E+09,-3.87588422060E+01
3.01993896948E+09,-3.87419323050E+01
3.02037618809E+09,-3.87307452539E+01
3.02081340670E+09,-3.87163972954E+01
3.02125062531E+09,-3.86875281461E+01
3.02168784392E+09,-3.86827662379E+01
3.02212506253E+09,-3.86601006030E+01
3.02256228114E+09,-3.86343956380E+01
3.02299949975E+09,-3.86007480825E+01
3.02343671836E+09,-3.85998098939E+01
3.02387393697E+09,-3.85771763610E+01
3.02431115558E+09,-3.85585961770E+01
3.02474837419E+09,-3.85342444287E+01
3.02518559280E+09,-3.85217322657E+01
3.02562281141E+09,-3.85051944626E+01
3.02606003002E+09,-3.84746000745E+01
3.02649724862E+09,-3.84498199028E+01
3.02693446723E+09,-3.84370336550E+01
3.02737168584E+09,-3.84204163110E+01
3.02780890445E+09,-3.83960205479E+01
3.02824612306E+09,-3.83691662721E+01
3.02868334167E+09,-3.83537016918E+01
3.02912056028E+09,-3.83175073148E+01
3.02955777889E+09,-3.83014512322E+01
3.02999499750E+09,-3.82662847658E+01
3.03043221611E+09,-3.82568913151E+01
3.03086943472E+09,-3.82441381992E+01
3.03130665333E+09,-3.82223096325E+01
3.03174387194E+09,-3.81786121277E+01
3.03218109055E+09,-3.81647096580E+01
3.03261830915E+09,-3.81386568145E+01
3.03305552776E+09,-3.81132605486E+01
3.03349274637E+09,-3.81009891119E+01
3.03392996498E+09,-3.80738696982E+01
3.03436718359E+09,-3.80482958025E+01
3.03480440220E+09,-3.80191037241E+01
3.03524162081E+09,-3.79792623935E+01
3.03567883942E+09,-3.79550508155E+01
3.03611605803E+09,-3.79329795983E+01
3.03655327664E+09,-3.79283819488E+01
3.03699049525E+09,-3.78826631004E+01
3.03742771386E+09,-3.78542350294E+01
3.03786493247E+09,-3.78314431451E+01
3.03830215108E+09,-3.78043229390E+01
3.03873936968E+09,-3.77728083042E+01
3.03917658829E+09,-3.77425126874E+01
3.03961380690E+09,-3.77298482479E+01
3.04005102551E+09,-3.76963336403E+01
3.04048824412E+09,-3.76770800444E+01
3.04092546273E+09,-3.76510015444E+01
3.04136268134E+09,-3.76062409501E+01
3.04179989995E+09,-3.75895251826E+01
3.04223711856E+09,-3.75602428961E+01
3.04267433717E+09,-3.75254233915E+01
3.04311155578E+09,-3.75039484526E+01
3.04354877439E+09,-3.74776850964E+01
3.04398599300E+09,-3.74463241548E+01
3.04442321161E+09,-3.74246033022E+01
3.04486043022E+09,-3.73922802896E+01
3.04529764882E+09,-3.73702445091E+01
3.04573486743E+09,-3.73317378799E+01
3.04617208604E+09,-3.73000357008E+01
3.04660930465E+09,-3.72668582893E+01
3.04704652326E+09,-3.72467145634E+01
3.04748374187E+09,-3.72119755259E+01
3.04792096048E+09,-3.71696559822E+01
3.04835817909E+09,-3.71504945316E+01
3.04879539770E+09,-3.71250063980E+01
3.04923261631E+09,-3.70943658336E+01
3.04966983492E+09,-3.70551992618E+01
3.05010705353E+09,-3.70324813074E+01
3.05054427214E+09,-3.70038716730E+01
3.05098149075E+09,-3.69731096579E+01
3.05141870935E+09,-3.69307896819E+01
3.05185592796E+09,-3.69233920682E+01
3.05229314657E+09,-3.68836736651E+01
3.05273036518E+09,-3.68353145109E+01
3.05316758379E+09,-3.68047382987E+01
3.05360480240E+09,-3.67835992514E+01
3.05404202101E+09,-3.67402320425E+01
3.05447923962E+09,-3.67137500186E+01
3.05491645823E+09,-3.66961859232E+01
3.05535367684E+09,-3.66481884254E+01
3.05579089545E+09,-3.66252654007E+01
3.05622811406E+09,-3.65811042982E+01
3.05666533267E+09,-3.65523700565E+01
3.05710255128E+09,-3.65310985802E+01
3.05753976988E+09,-3.64918849834E+01
3.05797698849E+09,-3.64485526669E+01
3.05841420710E+09,-3.64289855305E+01
3.05885142571E+09,-3.63889369838E+01
3.05928864432E+09,-3.63531311948E+01
3.05972586293E+09,-3.63195945438E+01
3.06016308154E+09,-3.62887944826E+01
3.06060030015E+09,-3.62594956318E+01
3.06103751876E+09,-3.62181165607E+01
3.06147473737E+09,-3.61883690221E+01
3.06191195598E+09,-3.61547426143E+01
3.06234917459E+09,-3.61180522349E+01
3.06278639320E+09,-3.60903740940E+01
3.06322361181E+09,-3.60348080784E+01
3.06366083042E+09,-3.60172447259E+01
3.06409804902E+09,-3.59864548946E+01
3.06453526763E+09,-3.59309069369E+01
3.06497248624E+09,-3.59170550231E+01
3.06540970485E+09,-3.58672039988E+01
3.06584692346E+09,-3.58338523940E+01
3.06628414207E+09,-3.58140022162E+01
3.06672136068E+09,-3.57633890354E+01
3.06715857929E+09,-3.57312532035E+01
3.06759579790E+09,-3.56949840832E+01
3.06803301651E+09,-3.56625026824E+01
3.06847023512E+09,-3.56229182239E+01
3.06890745373E+09,-3.55859257663E+01
3.06934467234E+09,-3.55539764208E+01
3.06978189095E+09,-3.55130384323E+01
3.07021910955E+09,-3.54778133235E+01
3.07065632816E+09,-3.54403322981E+01
3.07109354677E+09,-3.53964234583E+01
3.07153076538E+09,-3.53728039436E+01
3.07196798399E+09,-3.53304021399E+01
3.07240520260E+09,-3.52933438960E+01
3.07284242121E+09,-3.52606593659E+01
3.07327963982E+09,-3.52285319916E+01
3.07371685843E+09,-3.51877343077E+01
3.07415407704E+09,-3.51476644360E+01
3.07459129565E+09,-3.51174954934E+01
3.07502851426E+09,-3.50815231001E+01
3.07546573287E+09,-3.50508053300E+01
3.07590295148E+09,-3.50020594693E+01
3.07634017009E+09,-3.49788642353E+01
3.07677738869E+09,-3.49335105595E+01
3.07721460730E+09,-3.49016831209E+01
3.07765182591E+09,-3.48610254777E+01
3.07808904452E+09,-3.48276489219E+01
3.07852626313E+09,-3.47841173041E+01
3.07896348174E+09,-3.47584201036E+01
3.07940070035E+09,-3.47229337174E+01
3.07983791896E+09,-3.46698358135E+01
3.08027513757E+09,-3.46503140363E+01
3.08071235618E+09,-3.46072211623E+01
3.08114957479E+09,-3.45647990513E+01
3.08158679340E+09,-3.45403185318E+01
3.08202401201E+09,-3.44981342749E+01
3.08246123062E+09,-3.44712867354E+01
3.08289844922E+09,-3.44301274794E+01
3.08333566783E+09,-3.44007378130E+01
3.08377288644E+09,-3.43676109479E+01
3.08421010505E+09,-3.43263243884E+01
3.08464732366E+09,-3.42914232890E+01
3.08508454227E+09,-3.42569217921E+01
3.08552176088E+09,-3.42106742776E+01
3.08595897949E+09,-3.41881960106E+01
3.08639619810E+09,-3.41537374534E+01
3.08683341671E+09,-3.41189541532E+01
3.08727063532E+09,-3.40717527539E+01
3.08770785393E+09,-3.40362866188E+01
3.08814507254E+09,-3.40068539879E+01
3.08858229115E+09,-3.39958720561E+01
3.08901950975E+09,-3.39393236782E+01
3.08945672836E+09,-3.39028369034E+01
3.08989394697E+09,-3.38836076556E+01
3.09033116558E+09,-3.38408217610E+01
3.09076838419E+09,-3.38085185534E+01
3.09120560280E+09,-3.37702666354E+01
3.09164282141E+09,-3.37512222287E+01
3.09208004002E+09,-3.37070285200E+01
3.09251725863E+09,-3.36741253753E+01
3.09295447724E+09,-3.36502490354E+01
3.09339169585E+09,-3.36175233117E+01
3.09382891446E+09,-3.35789481500E+01
3.09426613307E+09,-3.35513135740E+01
3.09470335168E+09,-3.35244910007E+01
3.09514057029E+09,-3.34896011800E+01
3.09557778889E+09,-3.34551753891E+01
3.09601500750E+09,-3.34230846054E+01
3.09645222611E+09,-3.33913940189E+01
3.09688944472E+09,-3.33713934110E+01
3.09732666333E+09,-3.33427426419E+01
3.09776388194E+09,-3.33060432749E+01
3.09820110055E+09,-3.32887203735E+01
3.09863831916E+09,-3.32471458678E+01
3.09907553777E+09,-3.32222844656E+01
3.09951275638E+09,-3.31965856936E+01
3.09994997499E+09,-3.31728055693E+01
3.10038719360E+09,-3.31424875525E+01
3.10082441221E+09,-3.31222662950E+01
3.10126163082E+09,-3.30949607463E+01
3.10169884942E+09,-3.30632450731E+01
3.10213606803E+09,-3.30415324106E+01
3.10257328664E+09,-3.30212635390E+01
3.10301050525E+09,-3.29873812351E+01
3.10344772386E+09,-3.29722463792E+01
3.10388494247E+09,-3.29417512416E+01
3.10432216108E+09,-3.29162204955E+01
3.10475937969E+09,-3.28978003682E+01
3.10519659830E+09,-3.28791568940E+01
3.10563381691E+09,-3.28529997870E+01
3.10607103552E+09,-3.28360989172E+01
3.10650825413E+09,-3.28147006118E+01
3.10694547274E+09,-3.27879699945E+01
3.10738269135E+09,-3.27742582915E+01
3.10781990995E+09,-3.27440755242E+01
3.10825712856E+09,-3.27334894287E+01
3.10869434717E+09,-3.27035915172E+01
3.10913156578E+09,-3.26864091459E+01
3.10956878439E+09,-3.26675301089E+01
3.11000600300E+09,-3.26478111102E+01
3.11044322161E+09,-3.26350954659E+01
3.11088044022E+09,-3.26145260833E+01
3.11131765883E+09,-3.25974891504E+01
3.11175487744E+09,-3.25787688393E+01
3.11219209605E+09,-3.25585061173E+01
3.11262931466E+09,-3.25429824202E+01
3.11306653327E+09,-3.25227574893E+01
3.11350375188E+09,-3.25102683651E+01
3.11394097049E+09,-3.24968826817E+01
3.11437818909E+09,-3.24871001756E+01
3.11481540770E+09,-3.24663988313E+01
3.11525262631E+09,-3.24464225453E+01
3.11568984492E+09,-3.24318104451E+01
3.11612706353E+09,-3.24201509003E+01
