! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 13.10.2023 11:22:08
! Stimulus(Гц),    S21(°)
5.51740070035E+09,-1.84874150757E+03
5.51925062531E+09,-1.85058589620E+03
5.52110055028E+09,-1.85249505335E+03
5.52295047524E+09,-1.85443761149E+03
5.52480040020E+09,-1.85636984514E+03
5.52665032516E+09,-1.85831406639E+03
5.52850025013E+09,-1.86024828326E+03
5.53035017509E+09,-1.86217037794E+03
5.53220010005E+09,-1.86406463439E+03
5.53405002501E+09,-1.86596066288E+03
5.53589994997E+09,-1.86785348387E+03
5.53774987494E+09,-1.86975394172E+03
5.53959979990E+09,-1.87165620041E+03
5.54144972486E+09,-1.87354628560E+03
5.54329964982E+09,-1.87543694072E+03
5.54514957479E+09,-1.87734652231E+03
5.54699949975E+09,-1.87927184778E+03
5.54884942471E+09,-1.88120901663E+03
5.55069934967E+09,-1.88314564743E+03
5.55254927464E+09,-1.88508958691E+03
5.55439919960E+09,-1.88704871877E+03
5.55624912456E+09,-1.88901712334E+03
5.55809904952E+09,-1.89100390183E+03
5.55994897449E+09,-1.89300025507E+03
5.56179889945E+09,-1.89504656300E+03
5.56364882441E+09,-1.89709207717E+03
5.56549874937E+09,-1.89915164734E+03
5.56734867434E+09,-1.90119076966E+03
5.56919859930E+09,-1.90323148527E+03
5.57104852426E+09,-1.90525072378E+03
5.57289844922E+09,-1.90723723868E+03
5.57474837419E+09,-1.90921007774E+03
5.57659829915E+09,-1.91116140046E+03
5.57844822411E+09,-1.91311196702E+03
5.58029814907E+09,-1.91503885292E+03
5.58214807404E+09,-1.91693504828E+03
5.58399799900E+09,-1.91882056175E+03
5.58584792396E+09,-1.92071945061E+03
5.58769784892E+09,-1.92259093106E+03
5.58954777389E+09,-1.92450418058E+03
5.59139769885E+09,-1.92639039503E+03
5.59324762381E+09,-1.92829286070E+03
5.59509754877E+09,-1.93021394816E+03
5.59694747374E+09,-1.93215917130E+03
5.59879739870E+09,-1.93410857301E+03
5.60064732366E+09,-1.93603638630E+03
5.60249724862E+09,-1.93782265775E+03
5.60434717359E+09,-1.93960261427E+03
5.60619709855E+09,-1.94141096937E+03
5.60804702351E+09,-1.94324337976E+03
5.60989694847E+09,-1.94509007829E+03
5.61174687344E+09,-1.94693769972E+03
5.61359679840E+09,-1.94878578554E+03
5.61544672336E+09,-1.95063641584E+03
5.61729664832E+09,-1.95247919571E+03
5.61914657329E+09,-1.95431226641E+03
5.62099649825E+09,-1.95614756772E+03
5.62284642321E+09,-1.95795275455E+03
5.62469634817E+09,-1.95975700466E+03
5.62654627314E+09,-1.96154442623E+03
5.62839619810E+09,-1.96330225818E+03
5.63024612306E+09,-1.96506175163E+03
5.63209604802E+09,-1.96681151680E+03
5.63394597299E+09,-1.96857005547E+03
5.63579589795E+09,-1.97029297148E+03
5.63764582291E+09,-1.97204024884E+03
5.63949574787E+09,-1.97376719464E+03
5.64134567284E+09,-1.97563271977E+03
5.64319559780E+09,-1.97754095345E+03
5.64504552276E+09,-1.97944494725E+03
5.64689544772E+09,-1.98136580354E+03
5.64874537269E+09,-1.98327972999E+03
5.65059529765E+09,-1.98519265308E+03
5.65244522261E+09,-1.98714118371E+03
5.65429514757E+09,-1.98906897847E+03
5.65614507254E+09,-1.99100379915E+03
5.65799499750E+09,-1.99292589969E+03
5.65984492246E+09,-1.99484110634E+03
5.66169484742E+09,-1.99677132279E+03
5.66354477239E+09,-1.99869718535E+03
5.66539469735E+09,-2.00061197375E+03
5.66724462231E+09,-2.00252523231E+03
5.66909454727E+09,-2.00442527741E+03
5.67094447224E+09,-2.00632925258E+03
5.67279439720E+09,-2.00825028220E+03
5.67464432216E+09,-2.01016074830E+03
5.67649424712E+09,-2.01206554670E+03
5.67834417209E+09,-2.01398023244E+03
5.68019409705E+09,-2.01590956391E+03
5.68204402201E+09,-2.01786926106E+03
5.68389394697E+09,-2.01979436061E+03
5.68574387194E+09,-2.02176922470E+03
5.68759379690E+09,-2.02372672605E+03
5.68944372186E+09,-2.02566886473E+03
5.69129364682E+09,-2.02765012603E+03
5.69314357179E+09,-2.02961071822E+03
5.69499349675E+09,-2.03156511352E+03
5.69684342171E+09,-2.03351974227E+03
5.69869334667E+09,-2.03543348803E+03
5.70054327164E+09,-2.03735215748E+03
5.70239319660E+09,-2.03927887846E+03
5.70424312156E+09,-2.04118011060E+03
5.70609304652E+09,-2.04305749571E+03
5.70794297149E+09,-2.04492150839E+03
5.70979289645E+09,-2.04677555968E+03
5.71164282141E+09,-2.04862052225E+03
5.71349274637E+09,-2.05046268284E+03
5.71534267134E+09,-2.05229197913E+03
5.71719259630E+09,-2.05412522290E+03
5.71904252126E+09,-2.05594220584E+03
5.72089244622E+09,-2.05773443779E+03
5.72274237119E+09,-2.05946692287E+03
5.72459229615E+09,-2.06122763564E+03
5.72644222111E+09,-2.06296585257E+03
5.72829214607E+09,-2.06470994083E+03
5.73014207104E+09,-2.06647378808E+03
5.73199199600E+09,-2.06823880876E+03
5.73384192096E+09,-2.07002816029E+03
5.73569184592E+09,-2.07183209753E+03
5.73754177089E+09,-2.07361969570E+03
5.73939169585E+09,-2.07541514310E+03
5.74124162081E+09,-2.07722664496E+03
5.74309154577E+09,-2.07903854361E+03
5.74494147074E+09,-2.08084668982E+03
5.74679139570E+09,-2.08265902035E+03
5.74864132066E+09,-2.08447331428E+03
5.75049124562E+09,-2.08627996887E+03
5.75234117059E+09,-2.08809399272E+03
5.75419109555E+09,-2.08989926616E+03
5.75604102051E+09,-2.09171249567E+03
5.75789094547E+09,-2.09350647564E+03
5.75974087044E+09,-2.09532499376E+03
5.76159079540E+09,-2.09719063906E+03
5.76344072036E+09,-2.09906925327E+03
5.76529064532E+09,-2.10096549528E+03
5.76714057029E+09,-2.10285090621E+03
5.76899049525E+09,-2.10473263650E+03
5.77084042021E+09,-2.10660648136E+03
5.77269034517E+09,-2.10848939705E+03
5.77454027014E+09,-2.11035547257E+03
5.77639019510E+09,-2.11222545774E+03
5.77824012006E+09,-2.11409849618E+03
5.78009004502E+09,-2.11596474869E+03
5.78193996998E+09,-2.11781221748E+03
5.78378989495E+09,-2.11967339188E+03
5.78563981991E+09,-2.12152383595E+03
5.78748974487E+09,-2.12338348834E+03
5.78933966983E+09,-2.12524371959E+03
5.79118959480E+09,-2.12708736491E+03
5.79303951976E+09,-2.12893007729E+03
5.79488944472E+09,-2.13078481081E+03
5.79673936968E+09,-2.13262855113E+03
5.79858929465E+09,-2.13449758427E+03
5.80043921961E+09,-2.13635297638E+03
5.80228914457E+09,-2.13816539305E+03
5.80413906953E+09,-2.14000370991E+03
5.80598899450E+09,-2.14183614847E+03
5.80783891946E+09,-2.14368619912E+03
5.80968884442E+09,-2.14552593041E+03
5.81153876938E+09,-2.14737094888E+03
5.81338869435E+09,-2.14919774245E+03
5.81523861931E+09,-2.15103275560E+03
5.81708854427E+09,-2.15288534610E+03
5.81893846923E+09,-2.15473729406E+03
5.82078839420E+09,-2.15658943052E+03
5.82263831916E+09,-2.15840972856E+03
5.82448824412E+09,-2.16025892943E+03
5.82633816908E+09,-2.16210831973E+03
5.82818809405E+09,-2.16395870709E+03
5.83003801901E+09,-2.16581728595E+03
5.83188794397E+09,-2.16764505749E+03
5.83373786893E+09,-2.16947802727E+03
5.83558779390E+09,-2.17131602758E+03
5.83743771886E+09,-2.17315982767E+03
5.83928764382E+09,-2.17500684720E+03
5.84113756878E+09,-2.17682480323E+03
5.84298749375E+09,-2.17860852687E+03
5.84483741871E+09,-2.18040308403E+03
5.84668734367E+09,-2.18221271702E+03
5.84853726863E+09,-2.18401498680E+03
5.85038719360E+09,-2.18579762959E+03
5.85223711856E+09,-2.18758177803E+03
5.85408704352E+09,-2.18934641298E+03
5.85593696848E+09,-2.19112836215E+03
5.85778689345E+09,-2.19289901594E+03
5.85963681841E+09,-2.19466180671E+03
5.86148674337E+09,-2.19641775877E+03
5.86333666833E+09,-2.19815254095E+03
5.86518659330E+09,-2.19988836672E+03
5.86703651826E+09,-2.20162094654E+03
5.86888644322E+09,-2.20335273041E+03
5.87073636818E+09,-2.20506605578E+03
5.87258629315E+09,-2.20677145510E+03
5.87443621811E+09,-2.20847480546E+03
5.87628614307E+09,-2.21017732984E+03
5.87813606803E+09,-2.21187139125E+03
5.87998599300E+09,-2.21357222130E+03
5.88183591796E+09,-2.21527173230E+03
5.88368584292E+09,-2.21696296824E+03
5.88553576788E+09,-2.21865400562E+03
5.88738569285E+09,-2.22036444024E+03
5.88923561781E+09,-2.22208205202E+03
5.89108554277E+09,-2.22379902229E+03
5.89293546773E+09,-2.22553859527E+03
5.89478539270E+09,-2.22726418850E+03
5.89663531766E+09,-2.22900574236E+03
5.89848524262E+09,-2.23076808328E+03
5.90033516758E+09,-2.23252101186E+03
5.90218509255E+09,-2.23430303122E+03
5.90403501751E+09,-2.23609038121E+03
5.90588494247E+09,-2.23788639159E+03
5.90773486743E+09,-2.23966779324E+03
5.90958479240E+09,-2.24146543938E+03
5.91143471736E+09,-2.24327136467E+03
5.91328464232E+09,-2.24507526018E+03
5.91513456728E+09,-2.24688260176E+03
5.91698449225E+09,-2.24867316051E+03
5.91883441721E+09,-2.25045712028E+03
5.92068434217E+09,-2.25228135816E+03
5.92253426713E+09,-2.25412581588E+03
5.92438419210E+09,-2.25598177968E+03
5.92623411706E+09,-2.25782238873E+03
5.92808404202E+09,-2.25964416876E+03
5.92993396698E+09,-2.26147862911E+03
5.93178389195E+09,-2.26333226002E+03
5.93363381691E+09,-2.26516512910E+03
5.93548374187E+09,-2.26699490681E+03
5.93733366683E+09,-2.26881989712E+03
5.93918359180E+09,-2.27063601870E+03
5.94103351676E+09,-2.27245704070E+03
5.94288344172E+09,-2.27430405525E+03
5.94473336668E+09,-2.27610156336E+03
5.94658329165E+09,-2.27790801324E+03
5.94843321661E+09,-2.27969716172E+03
5.95028314157E+09,-2.28145528206E+03
5.95213306653E+09,-2.28324917097E+03
5.95398299150E+09,-2.28500400179E+03
5.95583291646E+09,-2.28675623765E+03
5.95768284142E+09,-2.28848983730E+03
5.95953276638E+09,-2.29020144067E+03
5.96138269135E+09,-2.29187795889E+03
5.96323261631E+09,-2.29352887980E+03
5.96508254127E+09,-2.29518018633E+03
5.96693246623E+09,-2.29683542887E+03
5.96878239120E+09,-2.29847964131E+03
5.97063231616E+09,-2.30013972045E+03
5.97248224112E+09,-2.30183155141E+03
5.97433216608E+09,-2.30352344009E+03
5.97618209105E+09,-2.30523604450E+03
5.97803201601E+09,-2.30694729874E+03
5.97988194097E+09,-2.30869837250E+03
5.98173186593E+09,-2.31046996400E+03
5.98358179090E+09,-2.31224769709E+03
5.98543171586E+09,-2.31404574813E+03
5.98728164082E+09,-2.31584532398E+03
5.98913156578E+09,-2.31766023152E+03
5.99098149075E+09,-2.31945113486E+03
5.99283141571E+09,-2.32126562773E+03
5.99468134067E+09,-2.32305237392E+03
5.99653126563E+09,-2.32484353809E+03
5.99838119060E+09,-2.32660218276E+03
6.00023111556E+09,-2.32835720048E+03
6.00208104052E+09,-2.33015133828E+03
6.00393096548E+09,-2.33192196309E+03
6.00578089045E+09,-2.33369025933E+03
6.00763081541E+09,-2.33544934170E+03
6.00948074037E+09,-2.33718178076E+03
6.01133066533E+09,-2.33892050301E+03
6.01318059030E+09,-2.34065578515E+03
6.01503051526E+09,-2.34240421433E+03
6.01688044022E+09,-2.34414687683E+03
6.01873036518E+09,-2.34589765648E+03
6.02058029015E+09,-2.34766046274E+03
6.02243021511E+09,-2.34942708041E+03
6.02428014007E+09,-2.35121761343E+03
6.02613006503E+09,-2.35300065432E+03
6.02797998999E+09,-2.35480842388E+03
6.02982991496E+09,-2.35661505825E+03
6.03167983992E+09,-2.35841725491E+03
6.03352976488E+09,-2.36020631997E+03
6.03537968984E+09,-2.36199441040E+03
6.03722961481E+09,-2.36378123440E+03
6.03907953977E+09,-2.36553630083E+03
6.04092946473E+09,-2.36728058405E+03
6.04277938969E+09,-2.36899057439E+03
6.04462931466E+09,-2.37069578528E+03
6.04647923962E+09,-2.37238401410E+03
6.04832916458E+09,-2.37406358790E+03
6.05017908954E+09,-2.37573417212E+03
6.05202901451E+09,-2.37738638883E+03
6.05387893947E+09,-2.37904480565E+03
6.05572886443E+09,-2.38070010797E+03
6.05757878939E+09,-2.38237784458E+03
6.05942871436E+09,-2.38407322390E+03
6.06127863932E+09,-2.38576011011E+03
6.06312856428E+09,-2.38745514179E+03
6.06497848924E+09,-2.38919034949E+03
6.06682841421E+09,-2.39094329531E+03
6.06867833917E+09,-2.39270917094E+03
6.07052826413E+09,-2.39450214604E+03
6.07237818909E+09,-2.39628309445E+03
6.07422811406E+09,-2.39808254457E+03
6.07607803902E+09,-2.39989297198E+03
6.07792796398E+09,-2.40170110758E+03
6.07977788894E+09,-2.40351279132E+03
6.08162781391E+09,-2.40531540669E+03
6.08347773887E+09,-2.40710826851E+03
6.08532766383E+09,-2.40888251354E+03
6.08717758879E+09,-2.41064787858E+03
6.08902751376E+09,-2.41239891164E+03
6.09087743872E+09,-2.41411374995E+03
6.09272736368E+09,-2.41580576125E+03
6.09457728864E+09,-2.41747570212E+03
6.09642721361E+09,-2.41913555211E+03
6.09827713857E+09,-2.42077665455E+03
6.10012706353E+09,-2.42240795088E+03
6.10197698849E+09,-2.42400312548E+03
6.10382691346E+09,-2.42559431140E+03
6.10567683842E+09,-2.42718773216E+03
6.10752676338E+09,-2.42877302219E+03
6.10937668834E+09,-2.43036301048E+03
6.11122661331E+09,-2.43194390986E+03
6.11307653827E+09,-2.43352587329E+03
6.11492646323E+09,-2.43510827299E+03
6.11677638819E+09,-2.43670563457E+03
6.11862631316E+09,-2.43832099455E+03
6.12047623812E+09,-2.43992629708E+03
6.12232616308E+09,-2.44149480161E+03
6.12417608804E+09,-2.44309391537E+03
6.12602601301E+09,-2.44470910697E+03
6.12787593797E+09,-2.44633376641E+03
6.12972586293E+09,-2.44798358879E+03
6.13157578789E+09,-2.44965213712E+03
6.13342571286E+09,-2.45133709214E+03
6.13527563782E+09,-2.45303860779E+03
6.13712556278E+09,-2.45475166827E+03
6.13897548774E+09,-2.45648365185E+03
6.14082541271E+09,-2.45824203088E+03
6.14267533767E+09,-2.46000783133E+03
6.14452526263E+09,-2.46177787751E+03
6.14637518759E+09,-2.46356250577E+03
6.14822511256E+09,-2.46534335912E+03
6.15007503752E+09,-2.46713338624E+03
6.15192496248E+09,-2.46891981356E+03
6.15377488744E+09,-2.47069077134E+03
6.15562481241E+09,-2.47248506887E+03
6.15747473737E+09,-2.47423853002E+03
6.15932466233E+09,-2.47600037326E+03
6.16117458729E+09,-2.47777598122E+03
6.16302451226E+09,-2.47953347130E+03
6.16487443722E+09,-2.48130036881E+03
6.16672436218E+09,-2.48304136781E+03
6.16857428714E+09,-2.48478582285E+03
6.17042421211E+09,-2.48651230692E+03
6.17227413707E+09,-2.48824862930E+03
6.17412406203E+09,-2.48996485658E+03
6.17597398699E+09,-2.49168723296E+03
6.17782391196E+09,-2.49338007214E+03
6.17967383692E+09,-2.49506793869E+03
6.18152376188E+09,-2.49675680848E+03
6.18337368684E+09,-2.49843401471E+03
6.18522361181E+09,-2.50009893745E+03
6.18707353677E+09,-2.50174608069E+03
6.18892346173E+09,-2.50338614130E+03
6.19077338669E+09,-2.50502328581E+03
6.19262331166E+09,-2.50665736054E+03
6.19447323662E+09,-2.50828150083E+03
6.19632316158E+09,-2.50991210741E+03
6.19817308654E+09,-2.51153472083E+03
6.20002301151E+09,-2.51316201781E+03
6.20187293647E+09,-2.51483525565E+03
6.20372286143E+09,-2.51652960772E+03
6.20557278639E+09,-2.51824070371E+03
6.20742271136E+09,-2.51995441389E+03
6.20927263632E+09,-2.52169925218E+03
6.21112256128E+09,-2.52346979199E+03
6.21297248624E+09,-2.52527495102E+03
6.21482241121E+09,-2.52708175469E+03
6.21667233617E+09,-2.52891072077E+03
6.21852226113E+09,-2.53073341699E+03
6.22037218609E+09,-2.53258246380E+03
6.22222211106E+09,-2.53442804445E+03
6.22407203602E+09,-2.53626030523E+03
6.22592196098E+09,-2.53807020006E+03
6.22777188594E+09,-2.53985021131E+03
6.22962181091E+09,-2.54160511628E+03
6.23147173587E+09,-2.54333081367E+03
6.23332166083E+09,-2.54501533614E+03
6.23517158579E+09,-2.54665609461E+03
6.23702151076E+09,-2.54826916837E+03
6.23887143572E+09,-2.54983350156E+03
6.24072136068E+09,-2.55136523034E+03
6.24257128564E+09,-2.55289016166E+03
6.24442121061E+09,-2.55439972105E+03
6.24627113557E+09,-2.55588632323E+03
6.24812106053E+09,-2.55735968505E+03
6.24997098549E+09,-2.55883299882E+03
6.25182091046E+09,-2.56033848436E+03
6.25367083542E+09,-2.56183728639E+03
6.25552076038E+09,-2.56337410674E+03
6.25737068534E+09,-2.56493514642E+03
6.25922061031E+09,-2.56650700836E+03
6.26107053527E+09,-2.56811224127E+03
6.26292046023E+09,-2.56974646955E+03
6.26477038519E+09,-2.57140360422E+03
6.26662031016E+09,-2.57308088305E+03
6.26847023512E+09,-2.57477914919E+03
6.27032016008E+09,-2.57648598270E+03
6.27217008504E+09,-2.57819303581E+03
6.27402001001E+09,-2.57990947904E+03
6.27586993497E+09,-2.58161748625E+03
6.27771985993E+09,-2.58333191797E+03
6.27956978489E+09,-2.58502949406E+03
6.28141970985E+09,-2.58671781416E+03
6.28326963482E+09,-2.58838981490E+03
6.28511955978E+09,-2.59005923544E+03
6.28696948474E+09,-2.59175642539E+03
6.28881940970E+09,-2.59343687550E+03
6.29066933467E+09,-2.59514177159E+03
6.29251925963E+09,-2.59683105108E+03
6.29436918459E+09,-2.59853571712E+03
6.29621910955E+09,-2.60026101200E+03
6.29806903452E+09,-2.60202261889E+03
6.29991895948E+09,-2.60378680519E+03
6.30176888444E+09,-2.60554834721E+03
6.30361880940E+09,-2.60732679202E+03
6.30546873437E+09,-2.60911341590E+03
6.30731865933E+09,-2.61089856157E+03
6.30916858429E+09,-2.61268140974E+03
6.31101850925E+09,-2.61445050883E+03
6.31286843422E+09,-2.61618140765E+03
6.31471835918E+09,-2.61789700644E+03
6.31656828414E+09,-2.61959587064E+03
6.31841820910E+09,-2.62126321422E+03
6.32026813407E+09,-2.62288720687E+03
6.32211805903E+09,-2.62449108994E+03
6.32396798399E+09,-2.62608524380E+03
6.32581790895E+09,-2.62762941291E+03
6.32766783392E+09,-2.62914414704E+03
6.32951775888E+09,-2.63068900872E+03
6.33136768384E+09,-2.63219064645E+03
6.33321760880E+09,-2.63368448202E+03
6.33506753377E+09,-2.63517721352E+03
6.33691745873E+09,-2.63669456965E+03
6.33876738369E+09,-2.63821199542E+03
6.34061730865E+09,-2.63975177363E+03
6.34246723362E+09,-2.64131851058E+03
6.34431715858E+09,-2.64287422851E+03
6.34616708354E+09,-2.64447969311E+03
6.34801700850E+09,-2.64610305679E+03
6.34986693347E+09,-2.64774360193E+03
6.35171685843E+09,-2.64940516937E+03
6.35356678339E+09,-2.65107006508E+03
6.35541670835E+09,-2.65276387378E+03
6.35726663332E+09,-2.65446259518E+03
6.35911655828E+09,-2.65619639507E+03
6.36096648324E+09,-2.65789261939E+03
6.36281640820E+09,-2.65958779330E+03
6.36466633317E+09,-2.66130345200E+03
6.36651625813E+09,-2.66297716190E+03
6.36836618309E+09,-2.66472541752E+03
6.37021610805E+09,-2.66643888118E+03
6.37206603302E+09,-2.66816839703E+03
6.37391595798E+09,-2.66987506457E+03
6.37576588294E+09,-2.67159483339E+03
6.37761580790E+09,-2.67331913773E+03
6.37946573287E+09,-2.67504431233E+03
6.38131565783E+09,-2.67676131737E+03
6.38316558279E+09,-2.67849111642E+03
6.38501550775E+09,-2.68019101779E+03
6.38686543272E+09,-2.68190810387E+03
6.38871535768E+09,-2.68361060691E+03
6.39056528264E+09,-2.68530900072E+03
6.39241520760E+09,-2.68698345241E+03
6.39426513257E+09,-2.68865095691E+03
6.39611505753E+09,-2.69029834515E+03
6.39796498249E+09,-2.69194170291E+03
6.39981490745E+09,-2.69354666311E+03
6.40166483242E+09,-2.69514662380E+03
6.40351475738E+09,-2.69673003153E+03
6.40536468234E+09,-2.69829100198E+03
6.40721460730E+09,-2.69985188256E+03
6.40906453227E+09,-2.70138238913E+03
6.41091445723E+09,-2.70298202971E+03
6.41276438219E+09,-2.70455079593E+03
6.41461430715E+09,-2.70611914535E+03
6.41646423212E+09,-2.70770371875E+03
6.41831415708E+09,-2.70928947497E+03
6.42016408204E+09,-2.71089164175E+03
6.42201400700E+09,-2.71249661005E+03
6.42386393197E+09,-2.71414096415E+03
6.42571385693E+09,-2.71576704155E+03
6.42756378189E+09,-2.71741908343E+03
6.42941370685E+09,-2.71904623459E+03
6.43126363182E+09,-2.72071132749E+03
6.43311355678E+09,-2.72235512300E+03
6.43496348174E+09,-2.72402579528E+03
6.43681340670E+09,-2.72567465423E+03
6.43866333167E+09,-2.72732885745E+03
6.44051325663E+09,-2.72899421939E+03
6.44236318159E+09,-2.73070984688E+03
6.44421310655E+09,-2.73242323431E+03
6.44606303152E+09,-2.73412785887E+03
6.44791295648E+09,-2.73582693149E+03
6.44976288144E+09,-2.73753222238E+03
6.45161280640E+09,-2.73926294660E+03
6.45346273137E+09,-2.74097285919E+03
6.45531265633E+09,-2.74266744840E+03
6.45716258129E+09,-2.74438091640E+03
6.45901250625E+09,-2.74609349977E+03
6.46086243122E+09,-2.74780067934E+03
6.46271235618E+09,-2.74951996871E+03
6.46456228114E+09,-2.75121023788E+03
6.46641220610E+09,-2.75289461888E+03
6.46826213107E+09,-2.75458363053E+03
6.47011205603E+09,-2.75626476752E+03
6.47196198099E+09,-2.75791721958E+03
6.47381190595E+09,-2.75956145465E+03
6.47566183092E+09,-2.76118241796E+03
6.47751175588E+09,-2.76279352490E+03
6.47936168084E+09,-2.76439583895E+03
6.48121160580E+09,-2.76595086067E+03
6.48306153077E+09,-2.76747035010E+03
6.48491145573E+09,-2.76898945193E+03
6.48676138069E+09,-2.77051926969E+03
6.48861130565E+09,-2.77202818935E+03
6.49046123062E+09,-2.77355424719E+03
6.49231115558E+09,-2.77509997077E+03
6.49416108054E+09,-2.77663070928E+03
6.49601100550E+09,-2.77820130246E+03
6.49786093047E+09,-2.77978186830E+03
6.49971085543E+09,-2.78135041227E+03
6.50156078039E+09,-2.78297602391E+03
6.50341070535E+09,-2.78459380800E+03
6.50526063032E+09,-2.78620763574E+03
6.50711055528E+09,-2.78783656787E+03
6.50896048024E+09,-2.78945904087E+03
6.51081040520E+09,-2.79110519420E+03
6.51266033017E+09,-2.79273954375E+03
6.51451025513E+09,-2.79437965653E+03
6.51636018009E+09,-2.79600349877E+03
6.51821010505E+09,-2.79763287845E+03
6.52006003002E+09,-2.79926063061E+03
6.52190995498E+09,-2.80094294775E+03
6.52375987994E+09,-2.80262873573E+03
6.52560980490E+09,-2.80432469017E+03
6.52745972986E+09,-2.80600141230E+03
6.52930965483E+09,-2.80769801611E+03
6.53115957979E+09,-2.80938203960E+03
6.53300950475E+09,-2.81106098685E+03
6.53485942971E+09,-2.81276237711E+03
6.53670935468E+09,-2.81446077038E+03
6.53855927964E+09,-2.81616365565E+03
6.54040920460E+09,-2.81787918620E+03
6.54225912956E+09,-2.81955673718E+03
6.54410905453E+09,-2.82128652770E+03
6.54595897949E+09,-2.82297898784E+03
6.54780890445E+09,-2.82469252519E+03
6.54965882941E+09,-2.82639485903E+03
6.55150875438E+09,-2.82804149828E+03
6.55335867934E+09,-2.82972795224E+03
6.55520860430E+09,-2.83139441085E+03
6.55705852926E+09,-2.83303272959E+03
6.55890845423E+09,-2.83465612266E+03
6.56075837919E+09,-2.83624522855E+03
6.56260830415E+09,-2.83779396489E+03
6.56445822911E+09,-2.83932685670E+03
6.56630815408E+09,-2.84085227161E+03
6.56815807904E+09,-2.84237507309E+03
6.57000800400E+09,-2.84387870765E+03
6.57185792896E+09,-2.84539457823E+03
6.57370785393E+09,-2.84688486217E+03
6.57555777889E+09,-2.84841667409E+03
6.57740770385E+09,-2.84994019349E+03
6.57925762881E+09,-2.85146508220E+03
6.58110755378E+09,-2.85300439990E+03
6.58295747874E+09,-2.85454271552E+03
6.58480740370E+09,-2.85610781448E+03
6.58665732866E+09,-2.85767678724E+03
6.58850725363E+09,-2.85926090223E+03
6.59035717859E+09,-2.86083076910E+03
6.59220710355E+09,-2.86242695981E+03
6.59405702851E+09,-2.86400856613E+03
6.59590695348E+09,-2.86563471397E+03
6.59775687844E+09,-2.86723820592E+03
6.59960680340E+09,-2.86885152673E+03
6.60145672836E+09,-2.87046500776E+03
6.60330665333E+09,-2.87206805907E+03
6.60515657829E+09,-2.87366995550E+03
6.60700650325E+09,-2.87527138964E+03
6.60885642821E+09,-2.87688486431E+03
6.61070635318E+09,-2.87850406414E+03
6.61255627814E+09,-2.88010311403E+03
6.61440620310E+09,-2.88171828752E+03
6.61625612806E+09,-2.88333381861E+03
6.61810605303E+09,-2.88495415484E+03
6.61995597799E+09,-2.88655846761E+03
6.62180590295E+09,-2.88817083336E+03
6.62365582791E+09,-2.88977917276E+03
6.62550575288E+09,-2.89138072283E+03
6.62735567784E+09,-2.89300063129E+03
6.62920560280E+09,-2.89459277599E+03
6.63105552776E+09,-2.89619345146E+03
6.63290545273E+09,-2.89777901309E+03
6.63475537769E+09,-2.89935483805E+03
6.63660530265E+09,-2.90093890718E+03
6.63845522761E+09,-2.90253617825E+03
6.64030515258E+09,-2.90410026288E+03
6.64215507754E+09,-2.90568097355E+03
6.64400500250E+09,-2.90725002942E+03
6.64585492746E+09,-2.90881359838E+03
6.64770485243E+09,-2.91040543769E+03
6.64955477739E+09,-2.91196121460E+03
6.65140470235E+09,-2.91356736506E+03
6.65325462731E+09,-2.91514858263E+03
6.65510455228E+09,-2.91673418319E+03
6.65695447724E+09,-2.91832806843E+03
6.65880440220E+09,-2.91992391132E+03
6.66065432716E+09,-2.92152753375E+03
6.66250425213E+09,-2.92313106445E+03
6.66435417709E+09,-2.92473994981E+03
6.66620410205E+09,-2.92635114168E+03
6.66805402701E+09,-2.92795109448E+03
6.66990395198E+09,-2.92956045642E+03
6.67175387694E+09,-2.93117677854E+03
6.67360380190E+09,-2.93279149692E+03
6.67545372686E+09,-2.93438183050E+03
6.67730365183E+09,-2.93597810060E+03
6.67915357679E+09,-2.93760739951E+03
6.68100350175E+09,-2.93920603228E+03
6.68285342671E+09,-2.94081413960E+03
6.68470335168E+09,-2.94239261596E+03
6.68655327664E+09,-2.94399651629E+03
6.68840320160E+09,-2.94558322649E+03
6.69025312656E+09,-2.94718812603E+03
6.69210305153E+09,-2.94878152841E+03
6.69395297649E+09,-2.95038368143E+03
6.69580290145E+09,-2.95196879512E+03
6.69765282641E+09,-2.95354689727E+03
6.69950275138E+09,-2.95513806280E+03
6.70135267634E+09,-2.95671910442E+03
6.70320260130E+09,-2.95830315567E+03
6.70505252626E+09,-2.95987943113E+03
6.70690245123E+09,-2.96145604225E+03
6.70875237619E+09,-2.96303911995E+03
6.71060230115E+09,-2.96463241602E+03
6.71245222611E+09,-2.96623548351E+03
6.71430215108E+09,-2.96780618027E+03
6.71615207604E+09,-2.96939434525E+03
6.71800200100E+09,-2.97099040281E+03
6.71985192596E+09,-2.97261391447E+03
6.72170185093E+09,-2.97418909242E+03
6.72355177589E+09,-2.97575860191E+03
6.72540170085E+09,-2.97736273212E+03
6.72725162581E+09,-2.97895927380E+03
6.72910155078E+09,-2.98053881736E+03
6.73095147574E+09,-2.98214259214E+03
6.73280140070E+09,-2.98371977451E+03
6.73465132566E+09,-2.98529619001E+03
6.73650125063E+09,-2.98686222553E+03
6.73835117559E+09,-2.98841369985E+03
6.74020110055E+09,-2.98994320098E+03
6.74205102551E+09,-2.99147884456E+03
