Column1;Column2;Column3;Column4
4956694469,45;-3,32;4,95669;
4957069306,93;-3,31;4,95707;
4957444144,41;-3,31;4,95744;
4957818981,90;-3,31;4,95782;
4958193819,38;-3,30;4,95819;
4958568656,87;-3,30;4,95857;
4958943494,35;-3,30;4,95894;
4959318331,83;-3,29;4,95932;
4959693169,32;-3,29;4,95969;
4960068006,80;-3,28;4,96007;
4960442844,28;-3,28;4,96044;
4960817681,77;-3,27;4,96082;
4961192519,25;-3,27;4,96119;
4961567356,74;-3,27;4,96157;
4961942194,22;-3,27;4,96194;
4962317031,70;-3,26;4,96232;
4962691869,19;-3,26;4,96269;
4963066706,67;-3,25;4,96307;
4963441544,15;-3,25;4,96344;
4963816381,64;-3,25;4,96382;
4964191219,12;-3,24;4,96419;
4964566056,61;-3,24;4,96457;
4964940894,09;-3,24;4,96494;
4965315731,57;-3,23;4,96532;
4965690569,06;-3,23;4,96569;
4966065406,54;-3,23;4,96607;
4966440244,02;-3,23;4,96644;
4966815081,51;-3,22;4,96682;
4967189918,99;-3,22;4,96719;
4967564756,48;-3,22;4,96756;
4967939593,96;-3,22;4,96794;
4968314431,44;-3,22;4,96831;
4968689268,93;-3,21;4,96869;
4969064106,41;-3,21;4,96906;
4969438943,89;-3,21;4,96944;
4969813781,38;-3,21;4,96981;
4970188618,86;-3,21;4,97019;
4970563456,35;-3,20;4,97056;
4970938293,83;-3,20;4,97094;
4971313131,31;-3,20;4,97131;
4971687968,80;-3,20;4,97169;
4972062806,28;-3,19;4,97206;
4972437643,76;-3,20;4,97244;
4972812481,25;-3,20;4,97281;
4973187318,73;-3,19;4,97319;
4973562156,22;-3,19;4,97356;
4973936993,70;-3,19;4,97394;
4974311831,18;-3,19;4,97431;
4974686668,67;-3,19;4,97469;
4975061506,15;-3,19;4,97506;
4975436343,63;-3,19;4,97544;
4975811181,12;-3,18;4,97581;
4976186018,60;-3,18;4,97619;
4976560856,09;-3,18;4,97656;
4976935693,57;-3,18;4,97694;
4977310531,05;-3,18;4,97731;
4977685368,54;-3,18;4,97769;
4978060206,02;-3,18;4,97806;
4978435043,50;-3,18;4,97844;
4978809880,99;-3,18;4,97881;
4979184718,47;-3,18;4,97918;
4979559555,96;-3,18;4,97956;
4979934393,44;-3,18;4,97993;
4980309230,92;-3,18;4,98031;
4980684068,41;-3,18;4,98068;
4981058905,89;-3,18;4,98106;
4981433743,37;-3,18;4,98143;
4981808580,86;-3,17;4,98181;
4982183418,34;-3,17;4,98218;
4982558255,83;-3,18;4,98256;
4982933093,31;-3,17;4,98293;
4983307930,79;-3,18;4,98331;
4983682768,28;-3,18;4,98368;
4984057605,76;-3,17;4,98406;
4984432443,24;-3,18;4,98443;
4984807280,73;-3,17;4,98481;
4985182118,21;-3,17;4,98518;
4985556955,70;-3,17;4,98556;
4985931793,18;-3,17;4,98593;
4986306630,66;-3,17;4,98631;
4986681468,15;-3,17;4,98668;
4987056305,63;-3,17;4,98706;
4987431143,11;-3,17;4,98743;
4987805980,60;-3,17;4,98781;
4988180818,08;-3,17;4,98818;
4988555655,57;-3,17;4,98856;
4988930493,05;-3,17;4,98893;
4989305330,53;-3,17;4,98931;
4989680168,02;-3,17;4,98968;
4990055005,50;-3,17;4,99006;
4990429842,98;-3,17;4,99043;
4990804680,47;-3,17;4,99080;
4991179517,95;-3,17;4,99118;
4991554355,44;-3,17;4,99155;
4991929192,92;-3,17;4,99193;
4992304030,40;-3,17;4,99230;
4992678867,89;-3,17;4,99268;
4993053705,37;-3,17;4,99305;
4993428542,85;-3,17;4,99343;
4993803380,34;-3,17;4,99380;
4994178217,82;-3,16;4,99418;
4994553055,31;-3,16;4,99455;
4994927892,79;-3,17;4,99493;
4995302730,27;-3,16;4,99530;
4995677567,76;-3,16;4,99568;
4996052405,24;-3,17;4,99605;
4996427242,72;-3,16;4,99643;
4996802080,21;-3,16;4,99680;
4997176917,69;-3,16;4,99718;
4997551755,18;-3,16;4,99755;
4997926592,66;-3,16;4,99793;
4998301430,14;-3,16;4,99830;
4998676267,63;-3,16;4,99868;
4999051105,11;-3,16;4,99905;
4999425942,59;-3,16;4,99943;
4999800780,08;-3,16;4,99980;
5000175617,56;-3,16;5,00018;
5000550455,05;-3,16;5,00055;
5000925292,53;-3,16;5,00093;
5001300130,01;-3,15;5,00130;
5001674967,50;-3,16;5,00167;
5002049804,98;-3,15;5,00205;
5002424642,46;-3,15;5,00242;
5002799479,95;-3,15;5,00280;
5003174317,43;-3,15;5,00317;
5003549154,92;-3,15;5,00355;
5003923992,40;-3,15;5,00392;
5004298829,88;-3,15;5,00430;
5004673667,37;-3,15;5,00467;
5005048504,85;-3,15;5,00505;
5005423342,33;-3,15;5,00542;
5005798179,82;-3,15;5,00580;
5006173017,30;-3,15;5,00617;
5006547854,79;-3,15;5,00655;
5006922692,27;-3,14;5,00692;
5007297529,75;-3,14;5,00730;
5007672367,24;-3,15;5,00767;
5008047204,72;-3,14;5,00805;
5008422042,20;-3,14;5,00842;
5008796879,69;-3,14;5,00880;
5009171717,17;-3,14;5,00917;
5009546554,66;-3,14;5,00955;
5009921392,14;-3,14;5,00992;
5010296229,62;-3,14;5,01030;
5010671067,11;-3,14;5,01067;
5011045904,59;-3,14;5,01105;
5011420742,07;-3,14;5,01142;
5011795579,56;-3,14;5,01180;
5012170417,04;-3,14;5,01217;
5012545254,53;-3,14;5,01255;
5012920092,01;-3,14;5,01292;
5013294929,49;-3,13;5,01329;
5013669766,98;-3,14;5,01367;
5014044604,46;-3,13;5,01404;
5014419441,94;-3,14;5,01442;
5014794279,43;-3,14;5,01479;
5015169116,91;-3,13;5,01517;
5015543954,40;-3,13;5,01554;
5015918791,88;-3,14;5,01592;
5016293629,36;-3,13;5,01629;
5016668466,85;-3,13;5,01667;
5017043304,33;-3,14;5,01704;
5017418141,81;-3,13;5,01742;
5017792979,30;-3,13;5,01779;
5018167816,78;-3,14;5,01817;
5018542654,27;-3,13;5,01854;
5018917491,75;-3,13;5,01892;
5019292329,23;-3,13;5,01929;
5019667166,72;-3,13;5,01967;
5020042004,20;-3,13;5,02004;
5020416841,68;-3,13;5,02042;
5020791679,17;-3,13;5,02079;
5021166516,65;-3,13;5,02117;
5021541354,14;-3,13;5,02154;
5021916191,62;-3,13;5,02192;
5022291029,10;-3,13;5,02229;
5022665866,59;-3,14;5,02267;
5023040704,07;-3,13;5,02304;
5023415541,55;-3,13;5,02342;
5023790379,04;-3,13;5,02379;
5024165216,52;-3,13;5,02417;
5024540054,01;-3,13;5,02454;
5024914891,49;-3,13;5,02491;
5025289728,97;-3,13;5,02529;
5025664566,46;-3,13;5,02566;
5026039403,94;-3,13;5,02604;
5026414241,42;-3,13;5,02641;
5026789078,91;-3,13;5,02679;
5027163916,39;-3,13;5,02716;
5027538753,88;-3,13;5,02754;
5027913591,36;-3,13;5,02791;
5028288428,84;-3,13;5,02829;
5028663266,33;-3,13;5,02866;
5029038103,81;-3,13;5,02904;
5029412941,29;-3,14;5,02941;
5029787778,78;-3,14;5,02979;
5030162616,26;-3,13;5,03016;
5030537453,75;-3,14;5,03054;
5030912291,23;-3,14;5,03091;
5031287128,71;-3,14;5,03129;
5031661966,20;-3,14;5,03166;
5032036803,68;-3,14;5,03204;
5032411641,16;-3,14;5,03241;
5032786478,65;-3,14;5,03279;
5033161316,13;-3,14;5,03316;
5033536153,62;-3,14;5,03354;
5033910991,10;-3,14;5,03391;
5034285828,58;-3,14;5,03429;
5034660666,07;-3,14;5,03466;
5035035503,55;-3,14;5,03504;
5035410341,03;-3,14;5,03541;
5035785178,52;-3,14;5,03579;
5036160016,00;-3,14;5,03616;
5036534853,49;-3,15;5,03653;
5036909690,97;-3,15;5,03691;
5037284528,45;-3,14;5,03728;
5037659365,94;-3,15;5,03766;
5038034203,42;-3,15;5,03803;
5038409040,90;-3,15;5,03841;
5038783878,39;-3,15;5,03878;
5039158715,87;-3,15;5,03916;
5039533553,36;-3,15;5,03953;
5039908390,84;-3,15;5,03991;
5040283228,32;-3,16;5,04028;
5040658065,81;-3,15;5,04066;
5041032903,29;-3,16;5,04103;
5041407740,77;-3,16;5,04141;
5041782578,26;-3,16;5,04178;
5042157415,74;-3,16;5,04216;
5042532253,23;-3,16;5,04253;
5042907090,71;-3,17;5,04291;
5043281928,19;-3,16;5,04328;
5043656765,68;-3,17;5,04366;
5044031603,16;-3,17;5,04403;
5044406440,64;-3,17;5,04441;
5044781278,13;-3,17;5,04478;
5045156115,61;-3,17;5,04516;
5045530953,10;-3,17;5,04553;
5045905790,58;-3,18;5,04591;
5046280628,06;-3,18;5,04628;
5046655465,55;-3,18;5,04666;
5047030303,03;-3,18;5,04703;
5047405140,51;-3,18;5,04741;
5047779978,00;-3,18;5,04778;
5048154815,48;-3,19;5,04815;
5048529652,97;-3,19;5,04853;
5048904490,45;-3,19;5,04890;
5049279327,93;-3,19;5,04928;
5049654165,42;-3,19;5,04965;
5050029002,90;-3,20;5,05003;
5050403840,38;-3,20;5,05040;
5050778677,87;-3,20;5,05078;
5051153515,35;-3,20;5,05115;
5051528352,84;-3,21;5,05153;
5051903190,32;-3,21;5,05190;
5052278027,80;-3,21;5,05228;
5052652865,29;-3,21;5,05265;
5053027702,77;-3,22;5,05303;
5053402540,25;-3,22;5,05340;
5053777377,74;-3,22;5,05378;
5054152215,22;-3,22;5,05415;
5054527052,71;-3,22;5,05453;
5054901890,19;-3,22;5,05490;
5055276727,67;-3,23;5,05528;
5055651565,16;-3,23;5,05565;
5056026402,64;-3,23;5,05603;
5056401240,12;-3,23;5,05640;
5056776077,61;-3,24;5,05678;
5057150915,09;-3,24;5,05715;
5057525752,58;-3,24;5,05753;
5057900590,06;-3,24;5,05790;
5058275427,54;-3,24;5,05828;
5058650265,03;-3,25;5,05865;
5059025102,51;-3,25;5,05903;
5059399939,99;-3,25;5,05940;
5059774777,48;-3,25;5,05977;
5060149614,96;-3,26;5,06015;
5060524452,45;-3,26;5,06052;
5060899289,93;-3,26;5,06090;
5061274127,41;-3,26;5,06127;
5061648964,90;-3,26;5,06165;
5062023802,38;-3,26;5,06202;
5062398639,86;-3,27;5,06240;
5062773477,35;-3,27;5,06277;
5063148314,83;-3,27;5,06315;
5063523152,32;-3,27;5,06352;
5063897989,80;-3,28;5,06390;
5064272827,28;-3,28;5,06427;
5064647664,77;-3,28;5,06465;
5065022502,25;-3,28;5,06502;
5065397339,73;-3,28;5,06540;
5065772177,22;-3,29;5,06577;
5066147014,70;-3,29;5,06615;
5066521852,19;-3,29;5,06652;
5066896689,67;-3,30;5,06690;
5067271527,15;-3,30;5,06727;
5067646364,64;-3,30;5,06765;
5068021202,12;-3,30;5,06802;
5068396039,60;-3,30;5,06840;
5068770877,09;-3,30;5,06877;
5069145714,57;-3,31;5,06915;
5069520552,06;-3,31;5,06952;
5069895389,54;-3,31;5,06990;
5070270227,02;-3,31;5,07027;
5070645064,51;-3,31;5,07065;
5071019901,99;-3,32;5,07102;
5071394739,47;-3,32;5,07139;
5071769576,96;-3,32;5,07177;
5072144414,44;-3,32;5,07214;
5072519251,93;-3,32;5,07252;
5072894089,41;-3,33;5,07289;
5073268926,89;-3,33;5,07327;
5073643764,38;-3,33;5,07364;
5074018601,86;-3,33;5,07402;
5074393439,34;-3,33;5,07439;
5074768276,83;-3,34;5,07477;
5075143114,31;-3,34;5,07514;
5075517951,80;-3,34;5,07552;
5075892789,28;-3,34;5,07589;
5076267626,76;-3,35;5,07627;
5076642464,25;-3,35;5,07664;
5077017301,73;-3,35;5,07702;
5077392139,21;-3,36;5,07739;
5077766976,70;-3,36;5,07777;
5078141814,18;-3,36;5,07814;
5078516651,67;-3,36;5,07852;
5078891489,15;-3,37;5,07889;
5079266326,63;-3,37;5,07927;
5079641164,12;-3,37;5,07964;
5080016001,60;-3,38;5,08002;
5080390839,08;-3,38;5,08039;
5080765676,57;-3,38;5,08077;
5081140514,05;-3,38;5,08114;
5081515351,54;-3,39;5,08152;
5081890189,02;-3,39;5,08189;
5082265026,50;-3,39;5,08227;
5082639863,99;-3,39;5,08264;
5083014701,47;-3,40;5,08301;
5083389538,95;-3,40;5,08339;
5083764376,44;-3,40;5,08376;
5084139213,92;-3,41;5,08414;
5084514051,41;-3,41;5,08451;
5084888888,89;-3,41;5,08489;
5085263726,37;-3,42;5,08526;
5085638563,86;-3,42;5,08564;
5086013401,34;-3,43;5,08601;
5086388238,82;-3,43;5,08639;
5086763076,31;-3,43;5,08676;
5087137913,79;-3,44;5,08714;
5087512751,28;-3,44;5,08751;
5087887588,76;-3,44;5,08789;
5088262426,24;-3,44;5,08826;
5088637263,73;-3,45;5,08864;
5089012101,21;-3,45;5,08901;
5089386938,69;-3,45;5,08939;
5089761776,18;-3,45;5,08976;
5090136613,66;-3,46;5,09014;
5090511451,15;-3,46;5,09051;
5090886288,63;-3,46;5,09089;
5091261126,11;-3,47;5,09126;
5091635963,60;-3,47;5,09164;
5092010801,08;-3,47;5,09201;
5092385638,56;-3,47;5,09239;
5092760476,05;-3,48;5,09276;
5093135313,53;-3,48;5,09314;
5093510151,02;-3,48;5,09351;
5093884988,50;-3,48;5,09388;
5094259825,98;-3,48;5,09426;
5094634663,47;-3,48;5,09463;
5095009500,95;-3,48;5,09501;
5095384338,43;-3,49;5,09538;
5095759175,92;-3,49;5,09576;
5096134013,40;-3,49;5,09613;
5096508850,89;-3,49;5,09651;
5096883688,37;-3,49;5,09688;
5097258525,85;-3,49;5,09726;
5097633363,34;-3,49;5,09763;
5098008200,82;-3,49;5,09801;
5098383038,30;-3,49;5,09838;
5098757875,79;-3,49;5,09876;
5099132713,27;-3,49;5,09913;
5099507550,76;-3,49;5,09951;
5099882388,24;-3,49;5,09988;
5100257225,72;-3,49;5,10026;
5100632063,21;-3,49;5,10063;
5101006900,69;-3,49;5,10101;
5101381738,17;-3,49;5,10138;
5101756575,66;-3,48;5,10176;
5102131413,14;-3,48;5,10213;
5102506250,63;-3,48;5,10251;
5102881088,11;-3,48;5,10288;
5103255925,59;-3,48;5,10326;
5103630763,08;-3,47;5,10363;
5104005600,56;-3,47;5,10401;
5104380438,04;-3,47;5,10438;
5104755275,53;-3,46;5,10476;
5105130113,01;-3,46;5,10513;
5105504950,50;-3,46;5,10550;
5105879787,98;-3,45;5,10588;
5106254625,46;-3,45;5,10625;
5106629462,95;-3,45;5,10663;
5107004300,43;-3,44;5,10700;
5107379137,91;-3,44;5,10738;
5107753975,40;-3,44;5,10775;
5108128812,88;-3,43;5,10813;
5108503650,37;-3,43;5,10850;
5108878487,85;-3,43;5,10888;
5109253325,33;-3,42;5,10925;
5109628162,82;-3,42;5,10963;
5110003000,30;-3,41;5,11000;
5110377837,78;-3,41;5,11038;
5110752675,27;-3,40;5,11075;
5111127512,75;-3,39;5,11113;
5111502350,24;-3,39;5,11150;
5111877187,72;-3,39;5,11188;
5112252025,20;-3,38;5,11225;
5112626862,69;-3,38;5,11263;
5113001700,17;-3,37;5,11300;
5113376537,65;-3,37;5,11338;
5113751375,14;-3,36;5,11375;
5114126212,62;-3,36;5,11413;
5114501050,11;-3,35;5,11450;
5114875887,59;-3,34;5,11488;
5115250725,07;-3,34;5,11525;
5115625562,56;-3,33;5,11563;
5116000400,04;-3,33;5,11600;
5116375237,52;-3,33;5,11638;
5116750075,01;-3,32;5,11675;
5117124912,49;-3,32;5,11712;
5117499749,97;-3,31;5,11750;
5117874587,46;-3,31;5,11787;
5118249424,94;-3,31;5,11825;
5118624262,43;-3,30;5,11862;
5118999099,91;-3,30;5,11900;
5119373937,39;-3,29;5,11937;
5119748774,88;-3,29;5,11975;
5120123612,36;-3,29;5,12012;
5120498449,84;-3,28;5,12050;
5120873287,33;-3,28;5,12087;
5121248124,81;-3,28;5,12125;
5121622962,30;-3,27;5,12162;
5121997799,78;-3,27;5,12200;
5122372637,26;-3,26;5,12237;
5122747474,75;-3,26;5,12275;
5123122312,23;-3,26;5,12312;
5123497149,71;-3,26;5,12350;
5123871987,20;-3,26;5,12387;
5124246824,68;-3,25;5,12425;
5124621662,17;-3,25;5,12462;
5124996499,65;-3,25;5,12500;
5125371337,13;-3,25;5,12537;
5125746174,62;-3,25;5,12575;
5126121012,10;-3,24;5,12612;
5126495849,58;-3,24;5,12650;
5126870687,07;-3,24;5,12687;
5127245524,55;-3,24;5,12725;
5127620362,04;-3,24;5,12762;
5127995199,52;-3,24;5,12800;
5128370037,00;-3,24;5,12837;
5128744874,49;-3,24;5,12874;
5129119711,97;-3,24;5,12912;
5129494549,45;-3,24;5,12949;
5129869386,94;-3,24;5,12987;
5130244224,42;-3,24;5,13024;
5130619061,91;-3,24;5,13062;
5130993899,39;-3,24;5,13099;
5131368736,87;-3,25;5,13137;
5131743574,36;-3,24;5,13174;
5132118411,84;-3,25;5,13212;
5132493249,32;-3,25;5,13249;
5132868086,81;-3,25;5,13287;
5133242924,29;-3,25;5,13324;
5133617761,78;-3,25;5,13362;
5133992599,26;-3,25;5,13399;
5134367436,74;-3,25;5,13437;
5134742274,23;-3,25;5,13474;
5135117111,71;-3,26;5,13512;
5135491949,19;-3,26;5,13549;
5135866786,68;-3,26;5,13587;
5136241624,16;-3,26;5,13624;
5136616461,65;-3,26;5,13662;
5136991299,13;-3,27;5,13699;
5137366136,61;-3,27;5,13737;
5137740974,10;-3,27;5,13774;
5138115811,58;-3,27;5,13812;
5138490649,06;-3,27;5,13849;
5138865486,55;-3,28;5,13887;
5139240324,03;-3,28;5,13924;
5139615161,52;-3,28;5,13962;
5139989999,00;-3,28;5,13999;
5140364836,48;-3,28;5,14036;
5140739673,97;-3,28;5,14074;
5141114511,45;-3,28;5,14111;
5141489348,93;-3,29;5,14149;
5141864186,42;-3,29;5,14186;
5142239023,90;-3,29;5,14224;
5142613861,39;-3,29;5,14261;
5142988698,87;-3,29;5,14299;
5143363536,35;-3,29;5,14336;
5143738373,84;-3,30;5,14374;
5144113211,32;-3,29;5,14411;
5144488048,80;-3,30;5,14449;
5144862886,29;-3,30;5,14486;
5145237723,77;-3,30;5,14524;
5145612561,26;-3,30;5,14561;
5145987398,74;-3,30;5,14599;
5146362236,22;-3,30;5,14636;
5146737073,71;-3,30;5,14674;
5147111911,19;-3,30;5,14711;
5147486748,67;-3,30;5,14749;
5147861586,16;-3,30;5,14786;
5148236423,64;-3,31;5,14824;
5148611261,13;-3,30;5,14861;
5148986098,61;-3,31;5,14899;
5149360936,09;-3,30;5,14936;
5149735773,58;-3,31;5,14974;
5150110611,06;-3,31;5,15011;
5150485448,54;-3,30;5,15049;
5150860286,03;-3,30;5,15086;
5151235123,51;-3,31;5,15124;
5151609961,00;-3,31;5,15161;
5151984798,48;-3,31;5,15198;
5152359635,96;-3,31;5,15236;
5152734473,45;-3,30;5,15273;
5153109310,93;-3,31;5,15311;
5153484148,41;-3,31;5,15348;
5153858985,90;-3,30;5,15386;
5154233823,38;-3,30;5,15423;
5154608660,87;-3,30;5,15461;
5154983498,35;-3,30;5,15498;
5155358335,83;-3,30;5,15536;
5155733173,32;-3,30;5,15573;
5156108010,80;-3,30;5,15611;
5156482848,28;-3,30;5,15648;
5156857685,77;-3,30;5,15686;
5157232523,25;-3,30;5,15723;
5157607360,74;-3,30;5,15761;
5157982198,22;-3,30;5,15798;
5158357035,70;-3,30;5,15836;
5158731873,19;-3,30;5,15873;
5159106710,67;-3,30;5,15911;
5159481548,15;-3,30;5,15948;
5159856385,64;-3,30;5,15986;
5160231223,12;-3,30;5,16023;
5160606060,61;-3,30;5,16061;
5160980898,09;-3,30;5,16098;
5161355735,57;-3,30;5,16136;
5161730573,06;-3,30;5,16173;
5162105410,54;-3,31;5,16211;
5162480248,02;-3,30;5,16248;
5162855085,51;-3,30;5,16286;
5163229922,99;-3,31;5,16323;
5163604760,48;-3,31;5,16360;
5163979597,96;-3,31;5,16398;
5164354435,44;-3,31;5,16435;
5164729272,93;-3,31;5,16473;
5165104110,41;-3,31;5,16510;
5165478947,89;-3,31;5,16548;
5165853785,38;-3,31;5,16585;
5166228622,86;-3,32;5,16623;
5166603460,35;-3,31;5,16660;
5166978297,83;-3,32;5,16698;
5167353135,31;-3,32;5,16735;
5167727972,80;-3,32;5,16773;
5168102810,28;-3,32;5,16810;
5168477647,76;-3,32;5,16848;
5168852485,25;-3,33;5,16885;
5169227322,73;-3,33;5,16923;
5169602160,22;-3,33;5,16960;
5169976997,70;-3,33;5,16998;
5170351835,18;-3,33;5,17035;
5170726672,67;-3,34;5,17073;
5171101510,15;-3,34;5,17110;
5171476347,63;-3,34;5,17148;
5171851185,12;-3,34;5,17185;
5172226022,60;-3,34;5,17223;
5172600860,09;-3,35;5,17260;
5172975697,57;-3,35;5,17298;
5173350535,05;-3,35;5,17335;
5173725372,54;-3,35;5,17373;
5174100210,02;-3,35;5,17410;
5174475047,50;-3,36;5,17448;
5174849884,99;-3,36;5,17485;
5175224722,47;-3,36;5,17522;
5175599559,96;-3,36;5,17560;
5175974397,44;-3,36;5,17597;
5176349234,92;-3,37;5,17635;
5176724072,41;-3,37;5,17672;
5177098909,89;-3,37;5,17710;
5177473747,37;-3,37;5,17747;
5177848584,86;-3,37;5,17785;
5178223422,34;-3,38;5,17822;
5178598259,83;-3,37;5,17860;
5178973097,31;-3,38;5,17897;
5179347934,79;-3,38;5,17935;
5179722772,28;-3,38;5,17972;
5180097609,76;-3,38;5,18010;
5180472447,24;-3,38;5,18047;
5180847284,73;-3,38;5,18085;
5181222122,21;-3,38;5,18122;
5181596959,70;-3,38;5,18160;
5181971797,18;-3,39;5,18197;
5182346634,66;-3,38;5,18235;
5182721472,15;-3,38;5,18272;
5183096309,63;-3,39;5,18310;
5183471147,11;-3,38;5,18347;
5183845984,60;-3,38;5,18385;
5184220822,08;-3,39;5,18422;
5184595659,57;-3,39;5,18460;
5184970497,05;-3,38;5,18497;
5185345334,53;-3,38;5,18535;
5185720172,02;-3,38;5,18572;
5186095009,50;-3,38;5,18610;
5186469846,98;-3,38;5,18647;
5186844684,47;-3,38;5,18684;
5187219521,95;-3,38;5,18722;
5187594359,44;-3,38;5,18759;
5187969196,92;-3,38;5,18797;
5188344034,40;-3,38;5,18834;
5188718871,89;-3,37;5,18872;
5189093709,37;-3,37;5,18909;
5189468546,85;-3,37;5,18947;
5189843384,34;-3,37;5,18984;
5190218221,82;-3,36;5,19022;
5190593059,31;-3,37;5,19059;
5190967896,79;-3,36;5,19097;
5191342734,27;-3,36;5,19134;
5191717571,76;-3,36;5,19172;
5192092409,24;-3,35;5,19209;
5192467246,72;-3,35;5,19247;
5192842084,21;-3,35;5,19284;
5193216921,69;-3,35;5,19322;
5193591759,18;-3,35;5,19359;
5193966596,66;-3,34;5,19397;
5194341434,14;-3,34;5,19434;
5194716271,63;-3,34;5,19472;
5195091109,11;-3,34;5,19509;
5195465946,59;-3,33;5,19547;
5195840784,08;-3,33;5,19584;
5196215621,56;-3,33;5,19622;
5196590459,05;-3,32;5,19659;
5196965296,53;-3,32;5,19697;
5197340134,01;-3,32;5,19734;
5197714971,50;-3,32;5,19771;
5198089808,98;-3,32;5,19809;
5198464646,46;-3,31;5,19846;
5198839483,95;-3,31;5,19884;
5199214321,43;-3,31;5,19921;
5199589158,92;-3,30;5,19959;
5199963996,40;-3,30;5,19996;
5200338833,88;-3,30;5,20034;
5200713671,37;-3,30;5,20071;
5201088508,85;-3,29;5,20109;
5201463346,33;-3,29;5,20146;
5201838183,82;-3,29;5,20184;
5202213021,30;-3,29;5,20221;
5202587858,79;-3,29;5,20259;
5202962696,27;-3,28;5,20296;
5203337533,75;-3,29;5,20334;
5203712371,24;-3,28;5,20371;
5204087208,72;-3,28;5,20409;
5204462046,20;-3,28;5,20446;
5204836883,69;-3,28;5,20484;
5205211721,17;-3,28;5,20521;
5205586558,66;-3,28;5,20559;
5205961396,14;-3,27;5,20596;
5206336233,62;-3,28;5,20634;
5206711071,11;-3,28;5,20671;
5207085908,59;-3,27;5,20709;
5207460746,07;-3,27;5,20746;
5207835583,56;-3,27;5,20784;
5208210421,04;-3,27;5,20821;
5208585258,53;-3,27;5,20859;
5208960096,01;-3,27;5,20896;
5209334933,49;-3,27;5,20933;
5209709770,98;-3,27;5,20971;
5210084608,46;-3,27;5,21008;
5210459445,94;-3,27;5,21046;
5210834283,43;-3,28;5,21083;
5211209120,91;-3,27;5,21121;
5211583958,40;-3,28;5,21158;
5211958795,88;-3,28;5,21196;
5212333633,36;-3,28;5,21233;
5212708470,85;-3,28;5,21271;
5213083308,33;-3,28;5,21308;
5213458145,81;-3,28;5,21346;
5213832983,30;-3,28;5,21383;
5214207820,78;-3,28;5,21421;
5214582658,27;-3,28;5,21458;
5214957495,75;-3,29;5,21496;
5215332333,23;-3,29;5,21533;
5215707170,72;-3,29;5,21571;
5216082008,20;-3,29;5,21608;
5216456845,68;-3,30;5,21646;
5216831683,17;-3,30;5,21683;
5217206520,65;-3,30;5,21721;
5217581358,14;-3,30;5,21758;
5217956195,62;-3,30;5,21796;
5218331033,10;-3,30;5,21833;
5218705870,59;-3,30;5,21871;
5219080708,07;-3,31;5,21908;
5219455545,55;-3,31;5,21946;
5219830383,04;-3,31;5,21983;
5220205220,52;-3,31;5,22021;
5220580058,01;-3,32;5,22058;
5220954895,49;-3,32;5,22095;
5221329732,97;-3,32;5,22133;
5221704570,46;-3,32;5,22170;
5222079407,94;-3,32;5,22208;
5222454245,42;-3,33;5,22245;
5222829082,91;-3,33;5,22283;
5223203920,39;-3,33;5,22320;
5223578757,88;-3,33;5,22358;
5223953595,36;-3,33;5,22395;
5224328432,84;-3,34;5,22433;
5224703270,33;-3,34;5,22470;
5225078107,81;-3,34;5,22508;
5225452945,29;-3,34;5,22545;
5225827782,78;-3,34;5,22583;
5226202620,26;-3,34;5,22620;
5226577457,75;-3,35;5,22658;
5226952295,23;-3,35;5,22695;
5227327132,71;-3,35;5,22733;
5227701970,20;-3,35;5,22770;
5228076807,68;-3,35;5,22808;
5228451645,16;-3,35;5,22845;
5228826482,65;-3,36;5,22883;
5229201320,13;-3,36;5,22920;
5229576157,62;-3,36;5,22958;
5229950995,10;-3,36;5,22995;
5230325832,58;-3,36;5,23033;
5230700670,07;-3,36;5,23070;
5231075507,55;-3,36;5,23108;
5231450345,03;-3,36;5,23145;
5231825182,52;-3,36;5,23183;
5232200020,00;-3,36;5,23220;
5232574857,49;-3,37;5,23257;
5232949694,97;-3,37;5,23295;
5233324532,45;-3,37;5,23332;
5233699369,94;-3,37;5,23370;
5234074207,42;-3,37;5,23407;
5234449044,90;-3,37;5,23445;
5234823882,39;-3,37;5,23482;
5235198719,87;-3,37;5,23520;
5235573557,36;-3,37;5,23557;
5235948394,84;-3,37;5,23595;
5236323232,32;-3,37;5,23632;
5236698069,81;-3,37;5,23670;
5237072907,29;-3,37;5,23707;
5237447744,77;-3,37;5,23745;
5237822582,26;-3,37;5,23782;
5238197419,74;-3,37;5,23820;
5238572257,23;-3,37;5,23857;
5238947094,71;-3,37;5,23895;
5239321932,19;-3,37;5,23932;
5239696769,68;-3,37;5,23970;
5240071607,16;-3,37;5,24007;
5240446444,64;-3,37;5,24045;
5240821282,13;-3,37;5,24082;
5241196119,61;-3,37;5,24120;
5241570957,10;-3,37;5,24157;
5241945794,58;-3,37;5,24195;
5242320632,06;-3,37;5,24232;
5242695469,55;-3,37;5,24270;
5243070307,03;-3,37;5,24307;
5243445144,51;-3,37;5,24345;
5243819982,00;-3,37;5,24382;
5244194819,48;-3,37;5,24419;
5244569656,97;-3,36;5,24457;
5244944494,45;-3,37;5,24494;
5245319331,93;-3,36;5,24532;
5245694169,42;-3,36;5,24569;
5246069006,90;-3,37;5,24607;
5246443844,38;-3,36;5,24644;
5246818681,87;-3,36;5,24682;
5247193519,35;-3,36;5,24719;
